Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Red Rice,"Brinjal Moju, Thalapath Fish Curry, Ala Badun, Murukku","Red Rice with Brinjal Moju, Thalapath Fish Curry, Ala Badun, Murukku","Red rice, Eggplant,  Vinegar,  Spices, Thalapath fish,  Coconut milk, Potato,  Oil,  Salt, onion, chilli, flour,  Chillies","160.0, 120.0, 120.0, 270.0, 120.0, 90.0, 50.0, 20.0, 80.0, 60.0, 60.0, 50.0, 20.0","SLA009, SLD019,  SLI017,  SLK004, SLF006, SLI006, SLK004, SLB006, SLJ002, SLD060, SLA08,  SLK002"
Red Rice,"Dhal Curry, Chicken Curry, Green Banana Curry, Ginger Chicken","Red Rice with Dhal Curry, Chicken Curry, Green Banana Curry, Ginger Chicken","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Chicken, Green banana,  Chillies,  Ginger","160.0, 120.0, 340.0, 70.0, 80.0, 25.0, 10.0, 75.0, 50.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLH006, SLE005,  SLI005, SLK002, SLK012"
Red Rice,"Polos Curry, Gotu Kola Sambol, Maalu Badun, Spicy Crab","Red Rice with Polos Curry, Gotu Kola Sambol, Maalu Badun, Spicy Crab","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Gotu Kola,  Coconut,  Onion, Fish,  Oil, Crab,  chillies","160.0, 120.0, 120.0, 60.0, 40.0, 15.0, 0.75, 30.0, 30.0, 45.0, 90.0, 70.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLD048, SLD060, SLF035, SLJ002, SLF045, SLK002"
Red Rice,"Drumstick Curry, Green Pea Curry, Capsicum Curry, Spicy Crab","Red Rice with Drumstick Curry, Green Pea Curry, Capsicum Curry, Spicy Crab","Red rice, Drumstick,  Coconut milk,  Spices, Green pea,  Chillies, Capsicum, Crab,  Oil,  chillies","160.0, 120.0, 155.0, 200.0, 60.0, 250.0, 50.0, 25.0, 10.0, 70.0","SLA009, SLD041, SLI006, SLK004, SLC007,  SLI005, SLK002, SLF045, SLJ002"
Red Rice,"Banana Blossom Curry, Collard Greens Curry, Ulundu Wade, Polos Mallum","Red Rice with Banana Blossom Curry, Collard Greens Curry, Ulundu Wade, Polos Mallum","Red rice, Banana blossom,  Coconut milk,  Spices, Collard greens,  Chillies, Urad,  flour,  Oil, Jackfruit,  Coconut,  oil","160.0, 120.0, 135.0, 80.0, 30.0, 150.0, 50.0, 20.0, 60.0, 40.0, 20.0, 50.0","SLA009, SLE010, SLI006, SLK004, SLI024,  SLI005,  SLK002, SLI020,  SLA08,  SLJ002, SLE024, SLI005, SLJ002"
Red Rice,"Fish Ambul Thiyal, Bitter Gourd Curry, Fish Patties, Coconut Sambol","Red Rice with Fish Ambul Thiyal, Bitter Gourd Curry, Fish Patties, Coconut Sambol","Red rice, Fish,  Goraka,  Spices, Bitter gourd,  Coconut milk,  Flour,  Oil, Coconut,  Chili,  Onion","160.0, 170.0, 120.0, 310.0, 1.5, 30.0, 20.0, 80.0, 30.0, 30.0, 50.0","SLA009, SLF006, SLE027, SLK004, SLD013, SLI006, SLF036,  SLF034,  SLJ002, SLI005,  SLK002, SLD060"
Red Rice,"Lotus Root Curry, Fenugreek Curry, Seeni Sambol, Sinhala Achcharu","Red Rice with Lotus Root Curry, Fenugreek Curry, Seeni Sambol, Sinhala Achcharu","Red rice, Lotus root,  Coconut milk,  Chillies, Fenugreek, Onion,  Sugar,  chillii, Carrot,  onion,  green chillies,  Vinegar","160.0, 120.0, 150.0, 350.0, 75.0, 50.0, 20.0, 100.0, 5.0, 5.0, 30.0, 35.0","SLA009, SLB005,  SLI005, SLK002, SLK010, SLK016, SLK004, SLB002, SLD060, SLI017"
Red Rice,"Mango Curry, Pineapple Curry, Radish Sambol, Polos Mallum","Red Rice with Mango Curry, Pineapple Curry, Radish Sambol, Polos Mallum","Red rice, Mango,  Coconut milk,  Spices, Pineapple, Radish,  Coconut,  pepper, Jackfruit,  oil","160.0, 120.0, 150.0, 350.0, 75.0, 50.0, 25.0, 120.0, 30.0, 50.0","SLA009, SLE030, SLI006, SLK004, SLE041, SLB007, SLI005, SLK018, SLE024, SLJ002"
Red Rice,"Green Pea Curry, Octopus Curry, Mustard Greens Curry, Carrot curry","Red Rice with Green Pea Curry, Octopus Curry, Mustard Greens Curry, Carrot curry","Red rice, Green pea,  Coconut milk,  Chillies, Octopus, Mustard greens, Carrot,  chillies, curry leaves","160.0, 120.0, 180.0, 450.0, 75.0, 50.0, 25.0, 50.0, 20.0","SLA009, SLC007,  SLI005, SLK002, SLF042, SLI025,  SLK002, SLB002, SLI005, SLK009"
Red Rice,"Fish Cutlets, Batu Moju, Jaffna Crab Curry, Devilled Beef","Red Rice with Fish Cutlets, Batu Moju, Jaffna Crab Curry, Devilled Beef","Red rice, Fish,  Potatoes,  Chillies, Eggplant,  garlic, Crab,  Coconut milk, Beef,  Oil,  chillies","160.0, 120.0, 120.0, 140.0, 150.0, 30.0, 140.0, 30.0, 50.0, 25.0, 10.0","SLA009, SLF034,  SLB006,  SLK002, SLD019, SLK011, SLF045,  SLI005, SLK002, SLH016, SLJ002"
Red Rice,"Eggplant Curry, Bitter Gourd Salad, Jaffna Crab Curry, Ulundu Wade","Red Rice with Eggplant Curry, Bitter Gourd Salad, Jaffna Crab Curry, Ulundu Wade","Red rice, Eggplant,  Spices,  Coconut milk, Bitter gourd,  Coconut,  Onion, Crab,  Chillies, Urad,  flour,  Oil","160.0, 120.0, 120.0, 140.0, 6.0, 30.0, 150.0, 50.0, 100.0, 25.0, 10.0, 30.0","SLA009, SLD017, SLK004, SLI005, , SLD013, SLI006, SLF045,  SLI005, SLK002, SLI020,  SLA08,  SLJ002"
Red Rice,"Chicken Curry, Collard Greens Curry, Fish Cutlets, Coriander Sambol","Red Rice with Chicken Curry, Collard Greens Curry, Fish Cutlets, Coriander Sambol","Red rice, Chicken,  Coconut milk,  Spices, Collard greens,  Chillies, Fish,  Potatoes, Coriander,  Coconut,  pepper","160.0, 120.0, 135.0, 160.0, 30.0, 210.0, 50.0, 20.0, 50.0, 10.0, 60.0","SLA009, SLH006, SLI006, SLK004, SLI024,  SLI005,  SLK002, SLF034,  SLB006, SLK006, SLI005, SLK018"
Red Rice,"Tapioca Chips, Vegetable Balls, Carrot Sambol, Ginger Chicken","Red Rice with Tapioca Chips, Vegetable Balls, Carrot Sambol, Ginger Chicken","Red rice, Tapioca,  Oil,  Salt,  chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper,  Coconut, Chicken,  Ginger,  Chillies","160.0, 120.0, 120.0, 200.0, 80.0, 130.0, 30.0, 90.0, 150.0, 40.0, 20.0, 50.0, 25.0, 10.0","SLA009, SLB011,  SLJ002,  SLK002, SLB002,  SLD055,  SLD049,  SLB006,  SLK018,  SLI005, SLH006, SLK012, SLK002"
Red Rice,"Jackfruit Curry, Octopus Curry, Coconut Sambol, Jackfruit Mallum","Red Rice with Jackfruit Curry, Octopus Curry, Coconut Sambol, Jackfruit Mallum","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Octopus,  Chillies, Coconut,  Chili,  Onion,  Coconut","160.0, 135.0, 120.75, 60.0, 40.0, 15.0, 150.0, 50.0, 20.0, 100.0, 20.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLF042,  SLI005, SLK002, SLI005,  SLK002, SLD060, SLD049"
Red Rice,"Devilled Chicken, Cuttlefish Curry, Fenugreek Curry, Jaffna Crab Curry","Red Rice with Devilled Chicken, Cuttlefish Curry, Fenugreek Curry, Jaffna Crab Curry","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Cuttlefish,  Coconut milk,  Spices, Fenugreek,  Chillies, Crab","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 90.0, 150.0, 50.0, 150.0, 25.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLF019, SLK010,  SLI005, SLK002, SLF045"
Red Rice,"Bitter Gourd Salad, Papaya Curry, Bitter Leaf Curry, Capsicum Curry","Red Rice with Bitter Gourd Salad, Papaya Curry, Bitter Leaf Curry, Capsicum Curry","Red rice, Bitter gourd,  Coconut,  Onion, Papaya,  Coconut milk,  Spices, Bitter leaves,  Chillies, Capsicum","160.0, 120.0, 120.0, 200.0, 75.0, 60.0, 150.0, 50.0, 150.0, 25.0","SLA009, SLD013, SLI006, SLE038, SLK004, SLI005, SLK002, SLF045,  SLI005"
Red Rice,"Devilled Fish, Okra Curry, Prawn Curry, Murukku","Red Rice with Devilled Fish, Okra Curry, Prawn Curry, Murukku","Red rice, Fish,  Chili,  Curry leaves, salt, Onion, Okra,  Coconut milk,  Chillies, Prawn, flour","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 80.0, 260.0, 50.0, 25.0","SLA009, SLF006, SLI006, SLK004, SLD060, SLD053,  SLI005, SLK002, SLF043, SLA08,  SLK002"
Red Rice,"Vegetable Balls, Gotu Kola Sambol, Batu Moju, Indian Fish Curry","Red Rice with Vegetable Balls, Gotu Kola Sambol, Batu Moju, Indian Fish Curry","Red rice, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper, Gotu Kola,  Coconut,  Onion, Eggplant,  garlic, Fish,  Coconut milk,  chillies","160.0, 120.0, 120.0, 120.0, 200.0, 40.0, 30.0, 45.0, 45.0, 140.0, 30.0, 10.0, 60.0, 30.0","SLA009, SLB002,  SLD055,  SLD049,  SLB006,  SLK018, SLD048, SLI006, SLD060, SLD019, SLK011, SLF034, SLI005, SLK002"
Red Rice,"Elumas Curry, Devilled Chicken, Mango Chutney, Maalu Badun","Red Rice with Elumas Curry, Devilled Chicken, Mango Chutney, Maalu Badun","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Mango,  Vinegar,  sugar, Fish,  Oil","160.0, 120.0, 120.0, 200.0, 80.0, 15.0, 6.0, 150.0, 30.0, 15.0, 0.5, 40.0, 80.0, 10.0, 10.0","SLA009, SLH018, SLI006, SLK004, SLK009, SLH006, SLD060, SLE030, SLI017, SLI011, SLF035, SLJ002"
Red Rice,"Pumpkin Leaves Curry, Coriander Sambol, Kappa Masala, Sprats Fry","Red Rice with Pumpkin Leaves Curry, Coriander Sambol, Kappa Masala, Sprats Fry","Red rice, Pumpkin leaves,  Coconut milk,  Chillies, Coriander,  Coconut,  pepper, Cassava, Dried fish,  Oil","160.0, 120.0, 120.0, 240.0, 75.0, 40.0, 180.0, 60.0, 60.0, 25.0","SLA009, SLI026,  SLI005, SLK002, SLK006, SLI005, SLK018, SLI014, SLF019, SLJ002"
Red Rice,"Cabbage Mallung, Prawn Curry, Mint Sambol, Polos Ambula","Red Rice with Cabbage Mallung, Prawn Curry, Mint Sambol, Polos Ambula","Red rice, Cabbage,  Coconut,  Spices, Prawn,  Coconut milk,  Chillies, Mint,  pepper, Jackfruit,  coconut milk,  chillies,  curry leaves","160.0, 120.0, 140.0, 80.0, 30.0, 15.0, 150.0, 50.0, 120.0, 30.0, 5.0, 80.0, 30.0","SLA009, SLD021, SLI006, SLK004, SLF043,  SLI005, SLK002, SLI020, SLK018, SLD049, SLI005, SLK009"
Red Rice,"Eggplant Curry, Bottle Gourd Curry, Octopus Curry, Batu Moju","Red Rice with Eggplant Curry, Bottle Gourd Curry, Octopus Curry, Batu Moju","Red rice, Eggplant,  Spices,  Coconut milk, Bottle gourd,  Chillies, Octopus,  garlic","160.0, 145.0, 120.0, 170.0, 6.0, 250.0, 50.0, 10.0","SLA009, SLD017, SLK004, SLI005, , SLD015, SLK002, SLF042,  SLI005, SLD019, SLK011"
Red Rice,"Chicken Curry, Cabbage Mallung, Carrot Curry, Kochchi Sambol","Red Rice with Chicken Curry, Cabbage Mallung, Carrot Curry, Kochchi Sambol","Red rice, Chicken,  Coconut milk,  Spices, Cabbage,  Coconut, Carrot, Green chili","160.0, 120.0, 130.0, 320.0, 30.0, 20.0, 20.0, 20.0","SLA009, SLH006, SLI006, SLK004, SLD021, SLB002, , SLK002, SLI005"
Red Rice,"Devilled Chicken, Cashew Curry, Batu Moju, Spicy Crab","Red Rice with Devilled Chicken, Cashew Curry, Batu Moju, Spicy Crab","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Cashew,  Coconut milk,  Chillies, Eggplant,  garlic, Crab,  Oil,  chillies","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 60.0, 150.0, 50.0, 20.0, 70.0, 15.0, 10.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLI004,  SLI005, SLK002, SLD019, SLK011, SLF045, SLJ002"
Red Rice,"Devilled Fish, Bitter Leaf Curry, Garlic curry, Kochchi Sambol","Red Rice with Devilled Fish, Bitter Leaf Curry, Garlic curry, Kochchi Sambol","Red rice, Fish,  Chili,  Curry leaves, salt, Onion, Bitter leaves,  Coconut milk,  Chillies, Garlic,  chillies,  curry leaves , Green chili,  Coconut","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 80.0, 150.0, 50.0, 100.0, 40.0, 10.0, 5.0","SLA009, SLF006, SLI006, SLK004, SLD060, SLD013, SLI005, SLK002, SLK011, SLK009"
Red Rice,"Polos Curry, Cuttlefish Curry, Beetroot curry, Cauliflower Pickle","Red Rice with Polos Curry, Cuttlefish Curry, Beetroot curry, Cauliflower Pickle","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Cuttlefish, Beetroot,  chillies, Cauliflower,  Oil,  Garlic","160.0, 120.0, 140.75, 210.0, 100.0, 15.0, 50.0, 140.0, 10.0, 10.0, 100.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLF019, SLB001, SLI005, SLK002, SLD031, SLJ002, SLK011"
Red Rice,"Gotu Kola Sambol, Snake Gourd Curry, Pumpkin curry, Jackfruit Mallum","Red Rice with Gotu Kola Sambol, Snake Gourd Curry, Pumpkin curry, Jackfruit Mallum","Red rice, Gotu Kola,  Coconut,  Onion, Snake gourd,  Coconut milk,  Spices, Pumpkin,  chillies, curry leaves, Jackfruit","160.0, 120.0, 125.0, 40.0, 45.0, 65.0, 150.0, 50.0, 120.0, 40.0, 10.0","SLA009, SLD048, SLI006, SLD060, SLD077, SLK004, SLD071, SLI005, SLK002, SLK009, SLD049"
Red Rice,"Mango Curry, Bitter Leaf Curry, Breadfruit Chips, Tender Jackfruit Fry","Red Rice with Mango Curry, Bitter Leaf Curry, Breadfruit Chips, Tender Jackfruit Fry","Red rice, Mango,  Coconut milk,  Spices, Bitter leaves,  Chillies, Breadfruit,  Oil,  Salt, Jackfruit","160.0, 120.0, 150.0, 200.0, 75.0, 150.0, 50.0, 50.0, 60.0, 40.0","SLA009, SLE030, SLI006, SLK004, SLD013, SLI005, SLK002, SLJ002, SLD049"
Red Rice,"Snake Gourd Curry, Ala Badun, Dry Fish Curry, Murukku","Red Rice with Snake Gourd Curry, Ala Badun, Dry Fish Curry, Murukku","Red rice, Snake gourd,  Coconut milk,  Spices, Potato,  Oil,  Salt, onion, chilli, Dry fish,  Chillies, flour","160.0, 120.0, 170.0, 200.0, 75.0, 30.0, 120.0, 90.0, 90.0, 100.0, 40.0, 50.0","SLA009, SLD077, SLI006, SLK004, SLB006, SLJ002, SLD060, SLF020,  SLI005,  SLK002, SLA08"
Red Rice,"Fish Curry, Snake Gourd Curry, Seeni Sambol, Polos Ambula","Red Rice with Fish Curry, Snake Gourd Curry, Seeni Sambol, Polos Ambula","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Snake gourd, Onion,  Sugar,  chillii, Jackfruit,  coconut milk,  chillies,  curry leaves","160.0, 120.0, 126.0, 350.0, 80.0, 9.0, 50.0, 20.0, 100.0, 5.0, 5.0, 80.0, 30.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLD077, SLK016, SLD049, SLI005, SLK002, SLK009"
Red Rice,"Ala Badun, Cucumber Sambol, Coconut Sambol, Tender Jackfruit Fry","Red Rice with Ala Badun, Cucumber Sambol, Coconut Sambol, Tender Jackfruit Fry","Red rice, Potato,  Oil,  Salt, onion, chilli, Cucumber,  Coconut,  pepper, Coconut,  Chili,  Onion, Jackfruit","160.0, 120.0, 140.0, 160.0, 120.0, 120.0, 180.0, 90.0, 15.0, 100.0, 30.0, 40.0, 90.0","SLA009, SLB006, SLJ002, SLD060, SLK004, SLD038, SLI005,  SLK018,  SLK002, SLD049"
Red Rice,"Devilled Chicken, Cabbage Mallung, Drumstick Curry, Tropical Salad","Red Rice with Devilled Chicken, Cabbage Mallung, Drumstick Curry, Tropical Salad","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Cabbage,  Coconut,  Spices, Drumstick,  Coconut milk, Mango,  Apple,  Carrot,  Pineapple,  Cucumber","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 60.0, 160.0, 20.0, 10.0, 20.0, 5.0, 30.0, 20.0, 30.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLD021, SLD041, SLD058, SLE001, SLB002, SLE041, SLD038"
Red Rice,"Gotu Kola Sambol, Devilled Fish, Green Banana Curry, Capsicum Curry","Red Rice with Gotu Kola Sambol, Devilled Fish, Green Banana Curry, Capsicum Curry","Red rice, Gotu Kola,  Coconut,  Onion, Fish,  Chili,  Curry leaves, salt, Onion, Green banana,  Coconut milk,  Chillies, Capsicum","160.0, 120.0, 120.0, 40.0, 45.0, 45.0, 150.0, 30.0, 15.0, 0.5, 50.0, 150.0, 25.0","SLA009, SLD048, SLI006, SLD060, SLF006, SLK004, SLE005,  SLI005, SLK002, SLF045"
Red Rice,"Eggplant Curry, Fish Curry, Drumstick Curry, Egg Curry","Red Rice with Eggplant Curry, Fish Curry, Drumstick Curry, Egg Curry","Red rice, Eggplant,  Spices,  Coconut milk, Fish, curry leaves, Drumstick, Egg,  Chillies","160.0, 120.0, 370.0, 159.0, 6.0, 60.0, 6.0, 20.0, 50.0","SLA009, SLD017, SLK004, SLI005, , SLF006, SLB001, SLI006, SLD041, SLH001,  SLI005, SLK002"
Red Rice,"Bitter Gourd Salad, Pumpkin Leaves Curry, Simmered Fish Roe, Ginger Chicken","Red Rice with Bitter Gourd Salad, Pumpkin Leaves Curry, Simmered Fish Roe, Ginger Chicken","Red rice, Bitter gourd,  Coconut,  Onion, Pumpkin leaves,  Coconut milk,  Chillies, Fish,  Oil,  flour,  egg, Chicken,  Ginger","160.0, 120.0, 120.0, 200.0, 75.0, 30.0, 200.0, 50.0, 20.0, 140.0, 60.0, 20.0, 10.0","SLA009, SLD013, SLI006, SLI026,  SLI005, SLK002, SLF054, SLA018, SLH001, SLH006, SLK012"
Red Rice,"Lotus Root Curry, Fish Patties, Vegetable Balls, Kiri Hodi","Red Rice with Lotus Root Curry, Fish Patties, Vegetable Balls, Kiri Hodi","Red rice, Lotus root,  Coconut milk,  Chillies, Fish,  Flour,  Oil, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper, Coconut milk","160.0, 120.0, 120.0, 200.0, 75.0, 30.0, 120.0, 60.0, 60.0, 60.0, 100.0, 20.0, 60.0","SLA009, SLB005,  SLI005, SLK002, SLF036,  SLF034,  SLJ002, SLB002,  SLD055,  SLD049,  SLB006,  SLK018, SLI005"
Red Rice,"Beetroot Curry, Fenugreek Curry, Capsicum Curry, Jackfruit Mallum","Red Rice with Beetroot Curry, Fenugreek Curry, Capsicum Curry, Jackfruit Mallum","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Fenugreek,  Chillies, Capsicum, Jackfruit,  Coconut","160.0, 120.0, 146.0, 120.0, 80.0, 15.0, 250.0, 50.0, 25.0, 10.0","SLA009, SLB001, SLI006, SLK004, SLK010,  SLI005, SLK002, SLF045, SLD049, SLI005"
Red Rice,"Devilled Chicken, Snake Gourd Curry, Cucumber Sambol, Jackfruit Mallum","Red Rice with Devilled Chicken, Snake Gourd Curry, Cucumber Sambol, Jackfruit Mallum","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Snake gourd,  Coconut milk,  Spices, Cucumber,  Coconut,  pepper, Jackfruit","160.0, 120.0, 120.0, 200.0, 40.0, 20.0, 0.75, 60.0, 150.0, 50.0, 25.0, 120.0, 30.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLD077, SLD038, SLI005,  SLK018, SLD049"
Red Rice,"Bean Curry, Cuttlefish Curry, Radish Sambol, Devilled Beef","Red Rice with Bean Curry, Cuttlefish Curry, Radish Sambol, Devilled Beef","Red rice, Beans,  Coconut milk,  Spices, Cuttlefish, Radish,  Coconut,  pepper, Beef,  Oil,  chillies","160.0, 120.0, 210.0, 270.0, 120.0, 50.0, 20.0, 120.0, 30.0, 5.0, 80.0","SLA009, SLD060, SLI006, SLK004, SLF019, SLB007, SLI005, SLK018, SLH016, SLJ002, SLK002"
Red Rice,"Bathala Curry, Elumas Curry, Okra Curry, Fish Curry","Red Rice with Bathala Curry, Elumas Curry, Okra Curry, Fish Curry","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Goat, Okra,  Chillies, Fish","160.0, 120.0, 143.0, 320.0, 120.0, 15.0, 10.0, 100.0, 25.0","SLA009, SLB010, SLI006, SLK004, SLK009, SLH018, SLD053,  SLI005, SLK002, SLF006, SLB001"
Red Rice,"Beetroot Curry, Bathala Curry, Green Pea Curry, Tender Jackfruit Fry","Red Rice with Beetroot Curry, Bathala Curry, Green Pea Curry, Tender Jackfruit Fry","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Sweet potato, Green pea,  Chillies, Jackfruit,  Oil","160.0, 120.0, 132.0, 210.0, 110.0, 15.0, 10.0, 100.0, 25.0, 10.0","SLA009, SLB001, SLI006, SLK004, SLB010, SLK009, SLC007,  SLI005, SLK002, SLD049, SLJ002"
Red Rice,"Banana Blossom Curry, Green Banana Curry, Pineapple Pickle, Seeni Sambol","Red Rice with Banana Blossom Curry, Green Banana Curry, Pineapple Pickle, Seeni Sambol","Red rice, Banana blossom,  Coconut milk,  Spices, Green banana,  Chillies, Pineapple,  pepper,  salt, Onion,  Sugar,  chillii","160.0, 120.0, 135.0, 80.0, 30.0, 150.0, 50.0, 20.0, 100.0, 10.0, 5.0, 50.0","SLA009, SLE010, SLI006, SLK004, SLE005,  SLI005, SLK002, SLE041,  SLK018, SLK016"
Red Rice,"Brinjal Moju, Prawn Curry, Dry Fish Curry, Shrimp Cutlets","Red Rice with Brinjal Moju, Prawn Curry, Dry Fish Curry, Shrimp Cutlets","Red rice, Eggplant,  Vinegar,  Spices, Prawn,  Coconut milk,  Chillies, Dry fish, Shrimp,  Potatoes,  flour","160.0, 120.0, 120.0, 120.0, 120.0, 110.0, 250.0, 50.0, 25.0, 10.0, 30.0","SLA009, SLD019,  SLI017,  SLK004, SLF043,  SLI005, SLK002, SLF020,  SLK002, SLI015, SLB006, SLA018"
Red Rice,"Cabbage Mallung, Bean Curry, Ginger Chicken, Maalu Badun","Red Rice with Cabbage Mallung, Bean Curry, Ginger Chicken, Maalu Badun","Red rice, Cabbage,  Coconut,  Spices, Beans,  Coconut milk, Chicken,  Ginger,  Chillies, Fish,  Oil","160.0, 120.0, 120.0, 170.0, 30.0, 15.0, 80.0, 60.0, 100.0, 25.0, 10.0","SLA009, SLD021, SLI006, SLK004, SLD060, SLH006, SLK012, SLK002, SLF035, SLJ002"
Red Rice,"Pineapple Curry, Pumpkin Leaves Curry, Garlic curry, Simmered Fish Roe","Red Rice with Pineapple Curry, Pumpkin Leaves Curry, Garlic curry, Simmered Fish Roe","Red rice, Pineapple,  Coconut milk,  Spices, Pumpkin leaves,  Chillies, Garlic,  chillies,  curry leaves , Fish,  Oil,  flour,  egg","160.0, 120.0, 170.0, 200.0, 75.0, 150.0, 50.0, 100.0, 40.0, 10.0, 5.0, 70.0, 30.0","SLA009, SLE041, SLI006, SLK004, SLI026,  SLI005, SLK002, SLK011, SLI005, SLK009, SLF054, SLA018, SLH001"
Red Rice,"Pol Sambol, Seer Fish Curry, Cucumber Sambol, Cauliflower Pickle","Red Rice with Pol Sambol, Seer Fish Curry, Cucumber Sambol, Cauliflower Pickle","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Seer fish,  Coconut milk,  Chillies, Cucumber,  Coconut,  pepper, Cauliflower,  Oil","160.0, 120.0, 120.0, 80.0, 20.0, 150.0, 75.0, 30.0, 120.0, 60.0, 10.0, 100.0, 50.0, 20.0","SLA009, SLI005, SLK004, SLK016, SLE027, SLK011, SLF025,  SLI005, SLK002, SLD038,  SLK018, SLD031, SLJ002"
Red Rice,"Radish Sambol, Polos Mallum, Spicy Crab, Ginger Chicken","Red Rice with Radish Sambol, Polos Mallum, Spicy Crab, Ginger Chicken","Red rice, Radish,  Coconut,  pepper, Jackfruit,  oil, Crab,  Oil,  chillies, Chicken,  Ginger,  Chillies","160.0, 120.0, 135.0, 240.0, 90.0, 150.0, 60.0, 10.0, 140.0, 20.0, 10.0, 50.0","SLA009, SLB007, SLI005, SLK018, SLE024, SLJ002, SLF045, SLK002, SLH006, SLK012"
Red Rice,"Snake Gourd Curry, Kohila Curry, Prawn Curry, Garlic curry","Red Rice with Snake Gourd Curry, Kohila Curry, Prawn Curry, Garlic curry","Red rice, Snake gourd,  Coconut milk,  Spices, Kohila,  Chillies, Prawn, Garlic,  chillies,  curry leaves ","160.0, 120.0, 180.0, 200.0, 75.0, 250.0, 50.0, 25.0, 50.0, 20.0","SLA009, SLD077, SLI006, SLK004, SLB004,  SLI005, SLK002, SLF043, SLK011, SLI005, SLK009"
Red Rice,"Green Gram Curry, Pineapple Curry, Vegetable Cutlets, Fish Curry","Red Rice with Green Gram Curry, Pineapple Curry, Vegetable Cutlets, Fish Curry","Red rice, Green gram,  Coconut milk,  Spices, Pineapple, Carrot,  Potatoes,  Chillies, Fish, curry leaves","160.0, 120.0, 160.0, 400.0, 75.0, 50.0, 20.0, 60.0, 40.0, 20.0","SLA009, SLC006, SLI006, SLK004, SLE041, SLB002,  SLB006,  SLK002, SLF006, SLB001"
Red Rice,"Bean Curry, Green Banana Curry, Sesame Seed Sambol, Pumpkin curry","Red Rice with Bean Curry, Green Banana Curry, Sesame Seed Sambol, Pumpkin curry","Red rice, Beans,  Coconut milk,  Spices, Green banana,  Chillies, Sesame seed,  Chili,  Onion, Pumpkin,  chillies, curry leaves","160.0, 120.0, 220.0, 120.0, 120.0, 150.0, 50.0, 20.0, 100.0, 25.0, 60.0, 20.0","SLA009, SLD060, SLI006, SLK004, SLE005,  SLI005, SLK002, SLI023,  SLD060, SLD071, SLI005, SLK009"
Red Rice,"Parippu, Bathala Curry, Thalapath Fish Curry, Tender Jackfruit Fry","Red Rice with Parippu, Bathala Curry, Thalapath Fish Curry, Tender Jackfruit Fry","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Sweet potato, curry leaves, Thalapath fish, Jackfruit,  Oil","160.0, 120.0, 126.75, 230.0, 40.0, 15.0, 30.0, 10.0, 25.0, 10.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLB010, SLK009, SLF006, SLD049, SLJ002"
Red Rice,"Cuttlefish Curry, Batu Moju, Sprats Fry, Ginger Chicken","Red Rice with Cuttlefish Curry, Batu Moju, Sprats Fry, Ginger Chicken","Red rice, Cuttlefish,  Coconut milk,  Spices, Eggplant,  garlic, Dried fish,  Oil,  Chillies, Chicken,  Ginger","160.0, 120.0, 120.0, 200.0, 75.0, 30.0, 140.0, 30.0, 30.0, 40.0, 20.0","SLA009, SLF019, SLI006, SLK004, SLD019, SLK011, SLJ002, SLK002, SLH006, SLK012"
