Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Red Rice,"Devilled Chicken, Bean Curry, Green Gram Curry","Red Rice with Devilled Chicken, Bean Curry, Green Gram Curry","Red rice, Chicken,  Chili,  Curry leaves, Onion, Beans,  Coconut milk,  Spices, Green gram","120.0, 150.0, 15.0, 30.0, 60.0, 60.0, 105.0, 70.0, 50.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLD006, SLI005, SLK006, SLC006"
Red Rice,"Dhal Curry, Ginger Chicken, Sinhala Achcharu","Red Rice with Dhal Curry, Ginger Chicken, Sinhala Achcharu","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Chicken,  Ginger,  Chillies, Carrot,  onion,  green chillies,  Vinegar","120.0, 240.0, 30.0, 15.0, 15.0, 100.0, 50.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLH006, SLK012, SLK002, SLB002, SLD060, SLI017"
Red Rice,"Green Pea Curry, Octopus Curry, Beetroot curry","Red Rice with Green Pea Curry, Octopus Curry, Beetroot curry","Red rice, Green pea,  Coconut milk,  Chillies, Octopus, Beetroot,  chillies, curry leaves","120.0, 150.0, 155.0, 50.0, 100.0, 70.0, 10.0, 10.0","SLA009, SLC007,  SLI005, SLK002, SLF042, SLB001, SLI005, SLK009"
Red Rice,"Bathala Curry, Cucumber Sambol, Kochchi Sambol","Red Rice with Bathala Curry, Cucumber Sambol, Kochchi Sambol","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Cucumber,  Coconut,  pepper, Green chili","120.0, 150.0, 60.0, 15.0, 9.0, 120.0, 90.0, 10.0, 10.0","SLA009, SLB010, SLI005, SLK006, SLK009, SLD038,  SLK018, SLK002"
Red Rice,"Beetroot Curry, Ash Plantain Curry, Sinhala Achcharu","Red Rice with Beetroot Curry, Ash Plantain Curry, Sinhala Achcharu","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Ash plantain,  Chillies, Carrot,  onion,  green chillies,  Vinegar","120.0, 90.0, 110.0, 15.0, 6.0, 100.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLD005, SLK004, SLB002, SLD060, SLK002, SLI017"
Red Rice,"Chicken Curry, Murukku, Coconut Sambol","Red Rice with Chicken Curry, Murukku, Coconut Sambol","Red rice, Chicken,  Coconut milk,  Spices, flour,  Chillies, Coconut,  Chili,  Onion","120.0, 120.0, 30.0, 15.0, 100.0, 40.0, 50.0, 15.0, 20.0","SLA009, SLH006, SLI005, SLK006, SLA08,  SLK002, SLD060"
Red Rice,"Cashew Curry, Tapioca Chips, Maalu Badun","Red Rice with Cashew Curry, Tapioca Chips, Maalu Badun","Red rice, Cashew,  Coconut milk,  Chillies, Tapioca,  Oil,  Salt,  chillies, Fish","120.0, 150.0, 75.0, 30.0, 100.0, 55.0, 20.0, 20.0, 90.0","SLA009, SLI004,  SLI005, SLK002, SLB011,  SLJ002,  SLK002, SLF035, SLJ002"
Red Rice,"Elumas Curry, Banana Blossom Curry, Drumstick Curry","Red Rice with Elumas Curry, Banana Blossom Curry, Drumstick Curry","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Banana blossom, Drumstick","120.0, 150.0, 100.0, 30.0, 6.0, 40.0, 50.0","SLA009, SLH018, SLI005, SLK006, SLK009, SLD065, SLD041"
Red Rice,"Parippu, Jackfruit Curry, Tender Jackfruit Fry","Red Rice with Parippu, Jackfruit Curry, Tender Jackfruit Fry","Red rice, Dhal,  Coconut milk, Termeric powder, Jackfruit, curry leaves,  Oil","120.0, 30.0, 50.0, 15.0, 120.0, 10.0, 20.0","SLA009, SLC009, SLI005, SLK019, SLD049, SLK009, SLJ002"
Red Rice,"Soya Meat Curry, Coriander Sambol, Jaffna Crab Curry","Red Rice with Soya Meat Curry, Coriander Sambol, Jaffna Crab Curry","Red rice, Soya meat,  Coconut milk,  Chillies, Coriander,  Coconut,  pepper, Crab","120.0, 150.0, 100.0, 40.0, 120.0, 60.0, 10.0, 50.0","SLA009, SLK008, SLI005, SLK004, SLK006, SLK018, SLF045,  SLI005, SLK002"
Red Rice,"Eggplant Curry, Green Banana Curry, Spicy Crab","Red Rice with Eggplant Curry, Green Banana Curry, Spicy Crab","Red rice, Eggplant,  Spices,  Coconut milk, Green banana,  Chillies, Crab,  Oil,  chillies","120.0, 90.0, 6.0, 80.0, 100.0, 20.0, 70.0, 20.0, 10.0","SLA009, SLD019, SLK006, SLI005, , SLD065,  SLI005, SLK002, SLF045, SLJ002"
Red Rice,"Beetroot Curry, Devilled Chicken, Bitter Leaf Curry, Beetroot curry","Red Rice with Beetroot Curry, Devilled Chicken, Bitter Leaf Curry, Beetroot curry","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Bitter leaves,  Chillies,  chillies","160.0, 190.0, 160.0, 20.0, 18.0, 150.0, 15.0, 30.0, 60.0, 100.0, 20.0, 10.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLH006, SLK002, SLD060, SLD013"
Red Rice,"Okra Curry, Egg Curry, Fish Curry, Tropical Salad","Red Rice with Okra Curry, Egg Curry, Fish Curry, Tropical Salad","Red rice, Okra,  Coconut milk,  Chillies, Egg, Fish,  Spices, curry leaves, Mango,  Apple,  Carrot,  Pineapple,  Cucumber","160.0, 200.0, 215.0, 70.0, 150.0, 100.0, 6.0, 4.0, 30.0, 20.0, 30.0, 20.0, 30.0","SLA009, SLD053,  SLI005, SLK002, SLH001, SLF013, SLI005, SLK006, SLK009, SLD058, SLE001, SLB002, SLE041, SLD038"
Red Rice,"Devilled Chicken, Thalapath Fish Curry, Vegetable Cutlets, Beetroot curry","Red Rice with Devilled Chicken, Thalapath Fish Curry, Vegetable Cutlets, Beetroot curry","Red rice, Chicken,  Chili,  Curry leaves, Onion, Thalapath fish,  Coconut milk,  Spices, Carrot,  Potatoes,  Chillies, Beetroot,  chillies, curry leaves","160.0, 200.0, 20.0, 40.0, 80.0, 150.0, 105.0, 30.0, 60.0, 80.0, 20.0, 70.0, 10.0, 10.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLF019, SLI005, SLK006, SLB002,  SLB006,  SLK002, SLB001"
Red Rice,"Gotu Kola Sambol, Devilled Fish, Drumstick Curry, Carrot Sambol","Red Rice with Gotu Kola Sambol, Devilled Fish, Drumstick Curry, Carrot Sambol","Red rice, Gotu Kola,  Coconut,  Onion, Fish,  Chili,  Curry leaves, Onion, Drumstick,  Coconut milk,  Spices, Carrot,  pepper","160.0, 40.0, 70.0, 60.0, 150.0, 15.0, 15.0, 60.0, 100.0, 40.0, 10.0, 50.0, 5.0","SLA009, SLD048, SLI005, SLD060, SLF006, SLK002, SLK009, SLD041, SLK006, SLB002,  SLI005,  SLK018"
Red Rice,"Bitter Gourd Curry, Thalapath Fish Curry, Leeks Curry, Pineapple Pickle","Red Rice with Bitter Gourd Curry, Thalapath Fish Curry, Leeks Curry, Pineapple Pickle","Red rice, Bitter gourd,  Coconut milk,  Spices, Thalapath fish, Leeks,  Chillies, Pineapple,  pepper,  salt","160.0, 200.0, 225.0, 70.0, 150.0, 100.0, 20.0, 50.0, 10.0, 5.0","SLA009, SLD013, SLI005, SLK006, SLF019, SLD055,  SLI005, SLK002, SLE041,  SLK018"
Red Rice,"Eggplant Curry, Mustard Greens Curry, Sinhala Achcharu, Devilled Beef","Red Rice with Eggplant Curry, Mustard Greens Curry, Sinhala Achcharu, Devilled Beef","Red rice, Eggplant,  Spices,  Coconut milk, Mustard greens,  Chillies, Carrot,  onion,  green chillies,  Vinegar, Beef,  Oil,  chillies","160.0, 120.0, 8.0, 115.0, 150.0, 30.0, 60.0, 70.0, 30.0, 20.0, 80.0, 30.0, 5.0","SLA009, SLD019, SLK006, SLI005, , SLI025,  SLI005,  SLK002, SLB002, SLD060, SLK002, SLI017, SLH016, SLJ002"
Red Rice,"Banana Blossom Curry, Mango Curry, Thalapath Fish Curry, Fish Patties","Red Rice with Banana Blossom Curry, Mango Curry, Thalapath Fish Curry, Fish Patties","Red rice, Banana blossom,  Coconut milk,  Spices, Mango, Thalapath fish, Fish,  Flour,  Oil","160.0, 80.0, 165.0, 70.0, 150.0, 100.0, 40.0, 30.0, 30.0","SLA009, SLD065, SLI005, SLK006, SLE030, SLF019, SLF036,  SLF034,  SLJ002"
Red Rice,"Mango Curry, Cashew Curry, Carrot curry, Indian Fish Curry","Red Rice with Mango Curry, Cashew Curry, Carrot curry, Indian Fish Curry","Red rice, Mango,  Coconut milk,  Spices, Cashew,  Chillies, Carrot,  chillies, curry leaves, Fish","160.0, 200.0, 245.0, 40.0, 150.0, 30.0, 100.0, 30.0, 10.0, 60.0","SLA009, SLE030, SLI005, SLK006, SLI004,  SLI005, SLK002, SLB002, SLK009, SLF034"
Red Rice,"Brinjal Moju, Pineapple Curry, Pumpkin Leaves Curry, Okra Curry","Red Rice with Brinjal Moju, Pineapple Curry, Pumpkin Leaves Curry, Okra Curry","Red rice, Eggplant,  Vinegar,  Spices, Pineapple,  Coconut milk, Pumpkin leaves,  Chillies, Okra","160.0, 120.0, 160.0, 150.0, 150.0, 150.0, 100.0, 30.0, 50.0","SLA009, SLD019,  SLI017,  SLK006, SLE041, SLI005, SLK006, SLI026,  SLI005, SLK002, SLD053"
Red Rice,"Carrot Curry, Ala Badun, Pumpkin curry, Beetroot curry","Red Rice with Carrot Curry, Ala Badun, Pumpkin curry, Beetroot curry","Red rice, Carrot,  Coconut milk,  Spices, Potato,  Oil, onion, chilli, Pumpkin,  chillies, curry leaves, Beetroot","160.0, 200.0, 150.0, 20.0, 120.0, 30.0, 90.0, 15.0, 120.0, 30.0, 20.0, 70.0","SLA009, SLB002, SLI005, SLK006, SLB006, SLJ002, SLD060, SLD071, SLK002, SLK009, SLB001"
Red Rice,"Carrot Curry, Spinach Curry, Sweet Corn Curry, Vegetable Balls","Red Rice with Carrot Curry, Spinach Curry, Sweet Corn Curry, Vegetable Balls","Red rice, Carrot,  Coconut milk,  Spices, Spinach, Sweet corn,  Chillies,  leeks,  Jackfruit","160.0, 230.0, 250.0, 110.0, 90.0, 100.0, 20.0, 50.0, 10.0","SLA009, SLB002, SLI005, SLK006, SLI022,  SLI005, SLD037,  SLI005 , SLK002,  SLD055,  SLD049,  SLB006,  SLK018"
Red Rice,"Beetroot Curry, Carrot curry, Batu Moju, Simmered Fish Roe","Red Rice with Beetroot Curry, Carrot curry, Batu Moju, Simmered Fish Roe","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Carrot,  chillies, Eggplant,  garlic, Fish,  Oil,  flour,  egg","160.0, 120.0, 140.0, 20.0, 23.0, 150.0, 30.0, 140.0, 30.0, 10.0, 70.0, 30.0, 20.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLB002, SLK002, SLD019, SLK011, SLF054, SLA018, SLH001"
Red Rice,"Chicken Curry, Snake Gourd Curry, Pumpkin Leaves Curry, Kappa Masala","Red Rice with Chicken Curry, Snake Gourd Curry, Pumpkin Leaves Curry, Kappa Masala","Red rice, Chicken,  Coconut milk,  Spices, Snake gourd, Pumpkin leaves,  Chillies, Cassava,  Coconut","160.0, 160.0, 165.0, 50.0, 150.0, 100.0, 20.0, 60.0, 25.0","SLA009, SLH006, SLI005, SLK006, SLD077, SLI026,  SLI005, SLK002, SLI014"
Red Rice,"Devilled Chicken, Cabbage Mallung, Mustard Greens Curry, Ulundu Wade","Red Rice with Devilled Chicken, Cabbage Mallung, Mustard Greens Curry, Ulundu Wade","Red rice, Chicken,  Chili,  Curry leaves, Onion, Cabbage,  Coconut,  Spices, Mustard greens,  Coconut milk,  Chillies, Urad,  flour,  Oil","160.0, 200.0, 20.0, 40.0, 80.0, 60.0, 30.0, 15.0, 100.0, 50.0, 20.0, 30.0, 40.0, 20.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLD021, SLI005, SLK006, SLI025,  SLI005,  SLK002, SLI020,  SLA08,  SLJ002"
Red Rice,"Pineapple Curry, Carrot Sambol, Seeni Sambol, Devilled Beef","Red Rice with Pineapple Curry, Carrot Sambol, Seeni Sambol, Devilled Beef","Red rice, Pineapple,  Coconut milk,  Spices, Carrot,  Coconut,  pepper, Onion,  Sugar,  chillii, Beef,  Oil,  chillies","160.0, 200.0, 100.0, 40.0, 150.0, 30.0, 15.0, 100.0, 10.0, 10.0, 80.0, 30.0, 5.0","SLA009, SLE041, SLI005, SLK006, SLB002,  SLI005,  SLK018, SLD060, SLI011, SLK002, SLH016, SLJ002"
Red Rice,"Fish Patties, Ulundu Wade, Beetroot curry, Polos Ambula","Red Rice with Fish Patties, Ulundu Wade, Beetroot curry, Polos Ambula","Red rice, Fish,  Flour,  Oil, Urad,  flour, Beetroot,  Coconut milk,  chillies, curry leaves, Jackfruit,  coconut milk,  curry leaves","160.0, 160.0, 120.0, 180.0, 90.0, 120.0, 140.0, 60.0, 30.0, 20.0, 80.0, 30.0, 10.0","SLA009, SLF036,  SLF034,  SLJ002, SLI020,  SLA08, SLB001, SLI005, SLK002, SLK009, SLD049"
Red Rice,"Cabbage Mallung, Beef Curry, Seeni Sambol, Beetroot curry","Red Rice with Cabbage Mallung, Beef Curry, Seeni Sambol, Beetroot curry","Red rice, Cabbage,  Coconut,  Spices, Beef,  Coconut milk,  Chillies, Onion,  Sugar,  chillii, Beetroot,  chillies, curry leaves","160.0, 80.0, 40.0, 20.0, 180.0, 105.0, 30.0, 100.0, 10.0, 10.0, 70.0, 10.0, 10.0","SLA009, SLD021, SLI005, SLK006, SLH016,  SLI005, SLK002, SLD060, SLI011, SLB001, SLK009"
Red Rice,"Pol Sambol, Murunga Curry, Bottle Gourd Curry, Capsicum Curry","Red Rice with Pol Sambol, Murunga Curry, Bottle Gourd Curry, Capsicum Curry","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Drumstick,  Coconut milk,  Spices, Bottle gourd,  Chillies, Capsicum","160.0, 200.0, 20.0, 40.0, 12.0, 12.0, 150.0, 150.0, 30.0, 100.0, 30.0, 50.0","SLA009, SLI005, SLK002, SLD060, SLE028, SLK011, SLD041, SLI006, SLK006, SLD015, SLF045,  SLI005"
Red Rice,"Cabbage Mallung, Drumstick Curry, Chickpea Curry, Kohila Curry","Red Rice with Cabbage Mallung, Drumstick Curry, Chickpea Curry, Kohila Curry","Red rice, Cabbage,  Coconut,  Spices, Drumstick,  Coconut milk, Chickpea,  Chillies, Kohila","160.0, 80.0, 40.0, 35.0, 150.0, 135.0, 100.0, 30.0, 50.0","SLA009, SLD021, SLI005, SLK006, SLD041, SLI013, SLK004, SLB004,  SLI005, SLK002"
Red Rice,"Tomato Curry, Kohila Curry, Sinhala Achcharu, Kiri Hodi","Red Rice with Tomato Curry, Kohila Curry, Sinhala Achcharu, Kiri Hodi","Red rice, Tomato,  Coconut milk,  Chillies, Kohila, Carrot,  onion,  green chillies,  Vinegar, Coconut milk","160.0, 200.0, 175.0, 70.0, 150.0, 60.0, 70.0, 30.0, 20.0, 60.0","SLA009, SLD082, SLI005, SLK004, SLB004,  SLI005, SLK002, SLB002, SLD060, SLI017"
Red Rice,"Chicken Curry, Chicken Curry, Ala Badun, Shrimp Cutlets","Red Rice with Chicken Curry, Chicken Curry, Ala Badun, Shrimp Cutlets","Red rice, Chicken,  Coconut milk,  Spices, Potato,  Oil, onion, chilli, Shrimp,  Potatoes,  flour","160.0, 280.0, 70.0, 35.0, 80.0, 20.0, 60.0, 10.0, 30.0, 50.0, 20.0","SLA009, SLH006, SLI005, SLK006, SLB006, SLJ002, SLD060, SLI015, SLA018"
Red Rice,"Cabbage Mallung, Gotu Kola Sambol, Radish Sambol, Kochchi Sambol","Red Rice with Cabbage Mallung, Gotu Kola Sambol, Radish Sambol, Kochchi Sambol","Red rice, Cabbage,  Coconut,  Spices, Gotu Kola,  Onion, Radish,  pepper, Green chili","160.0, 80.0, 175.0, 20.0, 30.0, 45.0, 120.0, 10.0, 10.0","SLA009, SLD021, SLI005, SLK006, SLD048, SLD060, SLB007, SLK018, SLK002"
Red Rice,"Snake Gourd Curry, Pineapple Curry, Mustard Greens Curry, Ginger Chicken","Red Rice with Snake Gourd Curry, Pineapple Curry, Mustard Greens Curry, Ginger Chicken","Red rice, Snake gourd,  Coconut milk,  Spices, Pineapple, Mustard greens,  Chillies, Chicken,  Ginger","160.0, 200.0, 225.0, 70.0, 150.0, 100.0, 30.0, 50.0, 25.0","SLA009, SLD077, SLI005, SLK006, SLE041, SLI025,  SLI005,  SLK002, SLH006, SLK012, SLK002"
Red Rice,"Beef Curry, Mango Chutney, Jaffna Crab Curry, Kappa Masala","Red Rice with Beef Curry, Mango Chutney, Jaffna Crab Curry, Kappa Masala","Red rice, Beef,  Coconut milk,  Chillies, Mango,  Vinegar,  sugar, Crab, Cassava,  Coconut","160.0, 240.0, 150.0, 60.0, 120.0, 30.0, 30.0, 100.0, 60.0, 25.0","SLA009, SLH016,  SLI005, SLK002, SLE030, SLI017, SLI011, SLF045, SLI014, SLI005"
Red Rice,"Fish Ambul Thiyal, Drumstick Curry, Brinjal Moju, Seer Fish Curry","Red Rice with Fish Ambul Thiyal, Drumstick Curry, Brinjal Moju, Seer Fish Curry","Red rice, Fish,  Goraka,  Spices, Drumstick,  Coconut milk, Eggplant,  Vinegar, Seer fish,  Chillies","160.0, 320.0, 40.0, 115.0, 150.0, 85.0, 60.0, 80.0, 50.0, 10.0","SLA009, SLF006, SLK005, SLK006, SLD041, SLI005, SLD019,  SLI017,  SLK006, SLF025,  SLI005, SLK002"
Red Rice,"Cabbage Mallung, Bottle Gourd Curry, Dhal Vade, Batu Moju","Red Rice with Cabbage Mallung, Bottle Gourd Curry, Dhal Vade, Batu Moju","Red rice, Cabbage,  Coconut,  Spices, Bottle gourd,  Coconut milk,  Chillies, Lentils,  chillie,  Oil, Eggplant,  garlic","160.0, 80.0, 40.0, 20.0, 150.0, 75.0, 30.0, 100.0, 30.0, 60.0, 70.0, 15.0","SLA009, SLD021, SLI005, SLK006, SLD015, SLK002, SLC009, SLJ002, SLD019, SLK011"
Red Rice,"Malu Mirisata, Bean Curry, Ginger Chicken, Indian Fish Curry","Red Rice with Malu Mirisata, Bean Curry, Ginger Chicken, Indian Fish Curry","Red rice, Fish,  Chili,  curry leaves, Beans,  Coconut milk,  Spices, Chicken,  Ginger,  Chillies,  chillies","160.0, 260.0, 40.0, 12.0, 90.0, 150.0, 90.0, 100.0, 50.0, 20.0, 10.0","SLA009, SLF013, SLK002, SLK009, SLD006, SLI005, SLK006, SLH006, SLK012, SLF034"
Red Rice,"Bean Curry, potatoe cheese Balls, Murukku, Cucumber Sambol","Red Rice with Bean Curry, potatoe cheese Balls, Murukku, Cucumber Sambol","Red rice, Beans,  Coconut milk,  Spices, cheese,  Potatoes,  pepper, flour,  Chillies, Cucumber,  Coconut","160.0, 120.0, 160.0, 120.0, 90.0, 180.0, 35.0, 100.0, 40.0, 60.0, 30.0","SLA009, SLD006, SLI005, SLK006, SLG002,  SLB006,  SLK018, SLA08,  SLK002, SLD038"
Red Rice,"Sweet Corn Curry, Collard Greens Curry, Radish Sambol, Shrimp Cutlets","Red Rice with Sweet Corn Curry, Collard Greens Curry, Radish Sambol, Shrimp Cutlets","Red rice, Sweet corn,  Coconut milk,  Chillies, Collard greens, Radish,  Coconut,  pepper, Shrimp,  Potatoes,  flour","160.0, 200.0, 175.0, 70.0, 150.0, 120.0, 60.0, 10.0, 30.0, 50.0, 20.0","SLA009, SLD037,  SLI005 , SLK002, SLI024,  SLI005,  SLK002, SLB007, SLI005, SLK018, SLI015, SLB006, SLA018"
Red Rice,"Elumas Curry, Spinach Curry, Fenugreek Curry, Fish Patties","Red Rice with Elumas Curry, Spinach Curry, Fenugreek Curry, Fish Patties","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Spinach, Fenugreek,  Chillies, Fish,  Flour,  Oil","160.0, 200.0, 250.0, 110.0, 8.0, 90.0, 100.0, 20.0, 40.0, 30.0, 30.0","SLA009, SLH018, SLI005, SLK006, SLK009, SLI022,  SLI005, SLK010, SLK002, SLF036,  SLF034,  SLJ002"
Red Rice,"Cabbage Mallung, Pineapple Curry, Vegetable Balls, Kappa Masala","Red Rice with Cabbage Mallung, Pineapple Curry, Vegetable Balls, Kappa Masala","Red rice, Cabbage,  Coconut,  Spices, Pineapple,  Coconut milk, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","160.0, 80.0, 40.0, 50.0, 150.0, 75.0, 60.0, 100.0, 20.0, 60.0, 25.0","SLA009, SLD021, SLI005, SLK006, SLE041, SLB002,  SLD055,  SLD049,  SLB006,  SLK018, SLI014"
Red Rice,"Eggplant Curry, Devilled Chicken, Bitter Leaf Curry, Ginger Chicken","Red Rice with Eggplant Curry, Devilled Chicken, Bitter Leaf Curry, Ginger Chicken","Red rice, Eggplant,  Spices,  Coconut milk, Chicken,  Chili,  Curry leaves, Onion, Bitter leaves,  Chillies,  Ginger","160.0, 120.0, 8.0, 90.0, 200.0, 15.0, 30.0, 60.0, 100.0, 30.0, 25.0","SLA009, SLD019, SLK006, SLI005, , SLH006, SLK002, SLK009, SLD060, SLD013, SLK012"
Red Rice,"Lotus Root Curry, Prawn Curry, Gotu Kola Sambol, Mint Sambol","Red Rice with Lotus Root Curry, Prawn Curry, Gotu Kola Sambol, Mint Sambol","Red rice, Lotus root,  Coconut milk,  Chillies, Prawn, Gotu Kola,  Coconut,  Onion, Mint,  pepper","160.0, 200.0, 175.0, 70.0, 150.0, 20.0, 60.0, 30.0, 60.0, 5.0","SLA009, SLB005,  SLI005, SLK002, SLF043, SLD048, SLI005, SLD060, SLI020, SLK018"
Red Rice,"Fish Patties, Ginger Chicken, Polos Mallum, Sprats Fry","Red Rice with Fish Patties, Ginger Chicken, Polos Mallum, Sprats Fry","Red rice, Fish,  Flour,  Oil, Chicken,  Ginger,  Chillies, Jackfruit,  Coconut,  oil, Dried fish","160.0, 160.0, 120.0, 140.0, 150.0, 75.0, 40.0, 100.0, 60.0, 10.0, 40.0","SLA009, SLF036,  SLF034,  SLJ002, SLH006, SLK012, SLK002, SLE024, SLI005, SLJ002, SLF019"
Red Rice,"Sweet Corn Curry, Carrot curry, Coconut Sambol, Batu Moju","Red Rice with Sweet Corn Curry, Carrot curry, Coconut Sambol, Batu Moju","Red rice, Sweet corn,  Coconut milk,  Chillies, Carrot,  chillies, curry leaves, Coconut,  Chili,  Onion, Eggplant,  garlic","160.0, 200.0, 160.0, 40.0, 150.0, 30.0, 15.0, 100.0, 30.0, 40.0, 70.0, 15.0","SLA009, SLD037,  SLI005 , SLK002, SLB002, SLI005, SLK009,  SLK002, SLD060, SLD019, SLK011"
Red Rice,"Coriander Sambol, Radish Sambol, Seeni Sambol, Maalu Badun","Red Rice with Coriander Sambol, Radish Sambol, Seeni Sambol, Maalu Badun","Red rice, Coriander,  Coconut,  pepper, Radish, Onion,  Sugar,  chillii, Fish,  Oil","160.0, 240.0, 210.0, 35.0, 180.0, 100.0, 10.0, 10.0, 90.0, 15.0","SLA009, SLK006, SLI005, SLK018, SLB007, SLD060, SLI011, SLK002, SLF035, SLJ002"
Red Rice,"Malu Mirisata, Mango Curry, Pineapple Curry, Leeks Curry","Red Rice with Malu Mirisata, Mango Curry, Pineapple Curry, Leeks Curry","Red rice, Fish,  Chili,  curry leaves, Mango,  Coconut milk,  Spices, Pineapple, Leeks,  Chillies","160.0, 200.0, 40.0, 12.0, 150.0, 150.0, 50.0, 100.0, 50.0, 10.0","SLA009, SLF013, SLK002, SLK009, SLE030, SLI005, SLK006, SLE041, SLD055,  SLI005"
Red Rice,"Spinach Curry, Egg Curry, Tropical Salad, Jackfruit Mallum","Red Rice with Spinach Curry, Egg Curry, Tropical Salad, Jackfruit Mallum","Red rice, Spinach,  Coconut milk,  Spices, Egg,  Chillies, Mango,  Apple,  Carrot,  Pineapple,  Cucumber, Jackfruit,  Coconut","160.0, 120.0, 235.0, 120.0, 150.0, 30.0, 60.0, 40.0, 60.0, 40.0, 60.0, 60.0, 30.0","SLA009, SLI022,  SLI005, SLK006, SLH001, SLK002, SLD058, SLE001, SLB002, SLE041, SLD038, SLD049, SLI005"
Red Rice,"Chicken Curry, Leeks Curry, Cauliflower Pickle, Polos Mallum","Red Rice with Chicken Curry, Leeks Curry, Cauliflower Pickle, Polos Mallum","Red rice, Chicken,  Coconut milk,  Spices, Leeks,  Chillies, Cauliflower,  Oil,  Garlic, Jackfruit,  Coconut,  oil","160.0, 160.0, 115.0, 20.0, 150.0, 30.0, 200.0, 100.0, 40.0, 50.0, 30.0, 5.0","SLA009, SLH006, SLI005, SLK006, SLD055,  SLI005, SLK002, SLD031, SLJ002, SLK011, SLE024"
Red Rice,"Fish Ambul Thiyal, Ulundu Wade, Vegetable Balls, Sinhala Achcharu","Red Rice with Fish Ambul Thiyal, Ulundu Wade, Vegetable Balls, Sinhala Achcharu","Red rice, Fish,  Goraka,  Spices, Urad,  flour,  Oil, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper,  onion","160.0, 320.0, 40.0, 40.0, 90.0, 120.0, 60.0, 75.0, 100.0, 20.0, 30.0, 35.0, 10.0","SLA009, SLF006, SLK005, SLK006, SLI020,  SLA08,  SLJ002, SLB002,  SLD055,  SLD049,  SLB006,  SLK018, SLD060, SLK002, SLI017"
Red Rice,"potatoe cheese Balls, Garlic curry, Cauliflower Pickle, Jaffna Crab Curry","Red Rice with potatoe cheese Balls, Garlic curry, Cauliflower Pickle, Jaffna Crab Curry","Red rice, cheese,  Potatoes,  pepper, Garlic,  Coconut milk,  chillies,  curry leaves , Cauliflower,  Oil,  Garlic, Crab,  Chillies","160.0, 120.0, 240.0, 40.0, 150.0, 85.0, 30.0, 15.0, 200.0, 100.0, 40.0, 50.0, 10.0","SLA009, SLG002,  SLB006,  SLK018, SLK011, SLI005, SLK002, SLK009, SLD031, SLJ002, SLF045,  SLI005"
Red Rice,"Snake Gourd Curry, Bitter Gourd Salad, Mango Curry, Cucumber Sambol","Red Rice with Snake Gourd Curry, Bitter Gourd Salad, Mango Curry, Cucumber Sambol","Red rice, Snake gourd,  Coconut milk,  Spices, Bitter gourd,  Coconut,  Onion, Mango, Cucumber,  pepper","160.0, 200.0, 150.0, 60.0, 150.0, 105.0, 30.0, 100.0, 60.0, 5.0","SLA009, SLD077, SLI005, SLK006, SLD013, SLI006, SLE030, SLD038,  SLK018"
Red Rice,"Ala Badun, Prawn Curry, Gotu Kola Sambol, Sinhala Achcharu","Red Rice with Ala Badun, Prawn Curry, Gotu Kola Sambol, Sinhala Achcharu","Red rice, Potato,  Oil, onion, chilli, Prawn,  Coconut milk,  Chillies, Gotu Kola,  Coconut,  Onion, Carrot,  onion,  green chillies,  Vinegar","160.0, 160.0, 40.0, 120.0, 20.0, 150.0, 75.0, 30.0, 20.0, 30.0, 30.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLB006, SLJ002, SLD060, SLK006, SLF043,  SLI005, SLK002, SLD048, SLI005, SLB002, SLI017"
