Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Vegetable Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken, Chickpea Salad","Vegetable Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 12.0, 50.400000000000006, 350.0, 70.0, 35.0, 1.75, 60.0, 100.0, 50.0, 10.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Vegetable Biryani with Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 60.0, 12.0, 55.4, 160.0, 200.0, 100.0, 20.0, 120.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Vegetable Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 90.0, 12.0, 25.4, 280.0, 10.0, 100.0, 20.0, 10.0, 0.5, 20.0, 60.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLI013, SLD021"
Vegetable Biryani,"Chicken Curry, Ginger Chicken, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chicken Curry, Ginger Chicken, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 30.4, 160.0, 200.0, 100.0, 20.0, 160.0, 60.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Vegetable Biryani,"Chicken Curry, Devilled Chicken, Devilled Beef, Ginger Chicken","Vegetable Biryani with Chicken Curry, Devilled Chicken, Devilled Beef, Ginger Chicken","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 60.0, 12.0, 30.4, 160.0, 150.0, 30.0, 15.0, 0.75, 40.0, 160.0, 60.0, 50.0, 25.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002, SLK012"
Vegetable Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Vegetable Biryani with Chicken Curry, Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Vegetables, onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 60.0, 12.0, 10.4, 160.0, 15.0, 150.0, 30.0, 15.0, 0.75, 40.0, 120.0, 60.0, 30.0, 80.0, 30.0","SLA008, SLB002, SLD007, SLD060, SLI006, SLK004, SLK009, SLH006, SLF006, SLI013, SLD021, SLH016, SLJ002, SLK002"
Fish Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Fish, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 120.0, 30.0, 100.0, 20.0, 10.0, 0.5, 40.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Devilled Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 220.0, 30.0, 20.0, 10.0, 0.5, 40.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021"
Fish Biryani,"Devilled Chicken, Chickpea Salad, Devilled Beef","Fish Biryani with Devilled Chicken, Chickpea Salad, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 150.0, 30.0, 15.0, 0.75, 60.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Fish Biryani,"Chicken Curry, Devilled Chicken, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 270.0, 30.0, 20.0, 10.0, 0.5, 40.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
Fish Biryani,"Devilled Chicken, Chickpea Salad, Ginger Chicken","Fish Biryani with Devilled Chicken, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 200.0, 30.0, 15.0, 0.75, 60.0, 120.0, 60.0, 60.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021, SLK012, SLK002"
Fish Biryani,"Chicken Curry, Ginger Chicken, Devilled Beef","Fish Biryani with Chicken Curry, Ginger Chicken, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 220.0, 30.0, 50.0, 20.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Fish Biryani,"Devilled Chicken, Devilled Fish, Ginger Chicken","Fish Biryani with Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 200.0, 50.0, 25.0, 1.25, 100.0, 100.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
Fish Biryani,"Chicken Curry, Devilled Beef, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Beef, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Beef,  Oil,  chillies,  Ginger,  Chillies","300.0, 150.0, 60.0, 15.0, 24.0, 8.100000000000001, 170.0, 30.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002, SLK012"
Fish Biryani,"Devilled Chicken, Ginger Chicken, Devilled Beef","Fish Biryani with Devilled Chicken, Ginger Chicken, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Beef,  Oil,  chillies","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 250.0, 30.0, 15.0, 0.75, 60.0, 50.0, 20.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLH016, SLJ002"
Fish Biryani,"Devilled Chicken, Ginger Chicken, Chickpea Salad","Fish Biryani with Devilled Chicken, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","300.0, 150.0, 60.0, 15.0, 9.0, 8.100000000000001, 250.0, 30.0, 15.0, 0.75, 60.0, 50.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Chicken Curry, Ginger Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Chicken Curry, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 47.0, 10.8, 380.0, 70.0, 50.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Fish Biryani with Chicken Curry, Devilled Fish, Ginger Chicken, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 32.0, 10.8, 260.0, 40.0, 150.0, 30.0, 15.0, 0.75, 60.0, 50.0, 20.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Devilled Beef","Fish Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 47.0, 10.8, 380.0, 70.0, 20.0, 10.0, 0.5, 40.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002"
Fish Biryani,"Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Fish Biryani with Chicken Curry, Ginger Chicken, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Ginger,  Chillies, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 32.0, 10.8, 360.0, 40.0, 100.0, 40.0, 120.0, 60.0, 60.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Devilled Fish, Chickpea Salad, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Fish, Chickpea Salad, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 32.0, 10.8, 210.0, 40.0, 150.0, 30.0, 15.0, 0.75, 60.0, 120.0, 60.0, 60.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021, SLK012, SLK002"
Fish Biryani,"Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Fish Biryani with Chicken Curry, Chicken Curry, Devilled Fish, Chickpea Salad","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk, Fish,  Chili,  Curry leaves, salt, Onion, Chickpeas,  Carrot,  Cabbage","400.0, 200.0, 80.0, 20.0, 47.0, 10.8, 280.0, 70.0, 100.0, 20.0, 10.0, 0.5, 40.0, 60.0, 30.0, 30.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021"
Fish Biryani,"Chicken Curry, Chicken Curry, Devilled Chicken, Ginger Chicken","Fish Biryani with Chicken Curry, Chicken Curry, Devilled Chicken, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 47.0, 10.8, 430.0, 70.0, 20.0, 10.0, 0.5, 40.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
Fish Biryani,"Devilled Chicken, Devilled Fish, Chickpea Salad, Devilled Beef","Fish Biryani with Devilled Chicken, Devilled Fish, Chickpea Salad, Devilled Beef","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish, Chickpeas,  Carrot,  Cabbage, Beef,  Oil,  chillies","400.0, 200.0, 80.0, 20.0, 12.0, 10.8, 200.0, 70.0, 35.0, 1.75, 140.0, 150.0, 120.0, 60.0, 60.0, 80.0, 30.0, 5.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLI013, SLB002, SLD021, SLH016, SLJ002, SLK002"
Fish Biryani,"Devilled Chicken, Devilled Fish, Devilled Beef, Ginger Chicken","Fish Biryani with Devilled Chicken, Devilled Fish, Devilled Beef, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, salt, Onion, Fish, Beef,  Oil,  chillies,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 12.0, 10.8, 250.0, 70.0, 35.0, 1.75, 140.0, 150.0, 160.0, 60.0, 10.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLH016, SLJ002, SLK002, SLK012"
Fish Biryani,"Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Fish Biryani with Chicken Curry, Devilled Chicken, Devilled Fish, Ginger Chicken","Rice,  Fish,  , onion,  Spices, curry leaves, Chicken,  Coconut milk,  Chili,  Curry leaves, salt, Onion, Fish,  Ginger,  Chillies","400.0, 200.0, 80.0, 20.0, 32.0, 10.8, 360.0, 40.0, 50.0, 25.0, 1.25, 100.0, 100.0, 25.0, 10.0","SLA008, SLF006, , SLD060, SLI006, SLK004, SLK009, SLH006, SLK012, SLK002"
