date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1200.0,3.9752
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,913.33,3.0256
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2033.33,6.7358
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1165.62,3.8613
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,821.0,2.7197
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,pulses and nuts,Beans,KG,actual,Retail,LKR,571.0,1.8915
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1395.83,4.624
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,918.75,3.0435
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,pulses and nuts,Lentils,KG,actual,Retail,LKR,329.62,1.0919
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Bananas,KG,actual,Retail,LKR,203.0,0.6725
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,305.25,1.0112
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Carrots,KG,actual,Retail,LKR,337.88,1.1193
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90.0,0.2981
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,304.25,1.0079
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,258.92,0.8577
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,384.17,1.2726
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,470.0,1.557
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Papaya,KG,actual,Retail,LKR,129.0,0.4273
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,464.38,1.5383
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,189.0,0.6261
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,278.25,0.9218
2024-05-15,North Western,Kurunegala,Kurunegala,7.4807000160217285,80.32270050048828,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,214.0,0.7089
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,196.25,0.6501
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,400.0,1.3251
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.7288
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (white),KG,actual,Retail,LKR,270.0,0.8944
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,46.7,0.1547
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2000.0,6.6254
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1170.5,3.8775
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,825.0,2.733
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2033.33,6.7358
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2450.0,8.1161
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1137.5,3.7682
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1116.67,3.6992
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2175.0,7.2051
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1159.17,3.84
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,829.88,2.7491
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans,KG,actual,Retail,LKR,525.0,1.7392
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1355.0,4.4887
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1200.0,3.9752
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Lentils,KG,actual,Retail,LKR,316.25,1.0476
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Bananas,KG,actual,Retail,LKR,193.12,0.6398
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,253.75,0.8406
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Carrots,KG,actual,Retail,LKR,342.5,1.1346
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,69.38,0.2298
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,302.5,1.0021
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,223.04,0.7389
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,367.5,1.2174
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Papaya,KG,actual,Retail,LKR,139.38,0.4617
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,500.0,1.6563
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,162.5,0.5383
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,244.17,0.8088
2024-05-15,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,230.0,0.7619
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,218.0,0.7222
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,373.0,1.2356
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.7288
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (white),KG,actual,Retail,LKR,277.41,0.919
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,45.54,0.1509
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2458.33,8.1437
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1086.25,3.5984
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,841.67,2.7882
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1555.21,5.1519
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2568.75,8.5095
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,958.33,3.1747
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,922.92,3.0573
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1525.0,5.0518
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1206.88,3.998
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,801.0,2.6535
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Beans,KG,actual,Retail,LKR,561.25,1.8592
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1302.5,4.3148
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Lentils,KG,actual,Retail,LKR,308.9,1.0233
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Bananas,KG,actual,Retail,LKR,171.0,0.5665
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,316.25,1.0476
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Carrots,KG,actual,Retail,LKR,339.5,1.1247
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,85.75,0.2841
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,324.0,1.0733
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,279.5,0.9259
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,393.0,1.3019
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Papaya,KG,actual,Retail,LKR,182.5,0.6046
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,215.0,0.7122
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,286.5,0.9491
2024-05-15,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,250.0,0.8282
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,202.5,0.6708
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,356.0,1.1793
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.42,0.7269
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Rice (white),KG,actual,Retail,LKR,249.0,0.8249
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,49.6,0.1643
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1870.0,6.1947
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,952.5,3.1553
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1865.0,6.1782
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1160.0,3.8427
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1038.0,3.4386
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1436.5,4.7587
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,781.25,2.588
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Beans,KG,actual,Retail,LKR,538.5,1.7839
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1134.0,3.7566
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,823.0,2.7263
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Lentils,KG,actual,Retail,LKR,317.0,1.0501
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Bananas,KG,actual,Retail,LKR,173.0,0.5731
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,193.5,0.641
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Carrots,KG,actual,Retail,LKR,230.5,0.7636
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,61.0,0.2021
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,191.5,0.6344
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,247.5,0.8199
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,267.5,0.8861
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,334.5,1.1081
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Papaya,KG,actual,Retail,LKR,150.5,0.4986
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,685.83,2.2719
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,102.0,0.3379
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,203.5,0.6741
2024-05-15,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,186.5,0.6178
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,216.5,0.7172
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,338.67,1.1219
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.6,0.7308
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (white),KG,actual,Retail,LKR,247.85,0.821
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.4,0.1603
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2461.0,8.1525
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1056.0,3.4982
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,853.5,2.8274
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1464.0,4.8498
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1079.5,3.576
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,789.5,2.6154
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1363.0,4.5152
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,809.0,2.68
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans,KG,actual,Retail,LKR,562.0,1.8617
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1152.0,3.8162
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,824.0,2.7297
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Lentils,KG,actual,Retail,LKR,321.25,1.0642
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Bananas,KG,actual,Retail,LKR,126.5,0.4191
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,283.0,0.9375
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Carrots,KG,actual,Retail,LKR,404.0,1.3383
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,54.5,0.1805
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,232.0,0.7685
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,261.75,0.8671
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,365.25,1.21
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,461.0,1.5271
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Papaya,KG,actual,Retail,LKR,125.5,0.4157
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,693.75,2.2982
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,161.0,0.5333
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,264.0,0.8745
2024-05-15,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,239.0,0.7917
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,210.0,0.6957
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,223.0,0.7387
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (white),KG,actual,Retail,LKR,246.0,0.8149
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,49.13,0.1628
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2003.33,6.6364
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1126.67,3.7323
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,795.0,2.6336
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1380.0,4.5715
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1016.67,3.3679
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,830.0,2.7495
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1412.0,4.6775
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,856.0,2.8357
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans,KG,actual,Retail,LKR,588.0,1.9479
2024-05-15,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1213.33,4.0194
