Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids,Energy(Kcal),Protein(g),Total fat(g),Carbohydrates(g),Total Dietary Fibre(g),Vitamin A(µg),Vitamin D(µg),Viatmin K(µg),Vitamin E(mg),Calcium(mg),Phosphorus(mg),Magnesium(mg),Sodium(mg),Potassium(mg),Saturated Fatty Acids(mg),Monounsaturated Fatty Acids(mg),Polyunsaturated Fatty Acids(mg),Free sugar(g),Starch(g)
Red Rice,"Papaya Curry, Kohila Curry, Pineapple Pickle","Red Rice with Papaya Curry, Kohila Curry, Pineapple Pickle","Red rice, Papaya,  Coconut milk,  Spices, Kohila,  Chillies, Pineapple,  pepper,  salt","120.0, 150.0, 125.0, 30.0, 100.0, 20.0, 50.0, 10.0, 5.0","SLA009, SLE038, SLI006, SLK004, SLB004,  SLI005, SLK002, SLE041,  SLK018",1674.0000000000002,14.868,124.044,122.256,20.712000000000003,259.96799999999996,132.348,61.416000000000004,0.516,125.34,349.296,146.604,34.68,1706.4,1148.7839999999999,843.1800000000001,1444.932,16.596000000000004,99.012
Red Rice,"Thalapath Fish Curry, potatoe cheese Balls, Pineapple Pickle","Red Rice with Thalapath Fish Curry, potatoe cheese Balls, Pineapple Pickle","Red rice, Thalapath fish,  Coconut milk,  Spices, cheese,  Potatoes,  pepper, Pineapple,  salt","120.0, 150.0, 75.0, 30.0, 60.0, 120.0, 30.0, 50.0, 5.0","SLA009, SLF019, SLI005, SLK006, SLG002,  SLB006,  SLK018, SLE041",1663.2000000000003,75.01200000000001,136.608,140.244,83.17200000000001,287.14799999999997,128.76,71.34,7.716,1708.4879999999998,1694.1839999999997,616.464,1709.4959999999999,3169.2000000000003,54890.844,18758.364,5456.976,21.084000000000003,96.92399999999999
Red Rice,"Jackfruit Curry, Jaffna Crab Curry, Collard Greens Curry","Red Rice with Jackfruit Curry, Jaffna Crab Curry, Collard Greens Curry","Red rice, Jackfruit,  Coconut milk, curry leaves, Crab,  Chillies, Collard greens","120.0, 45.0, 105.0, 15.0, 100.0, 30.0, 50.0","SLA009, SLD049, SLI005, SLK009, SLF045,  SLI005, SLK002, SLI024,  SLK002",984.0,48.647999999999996,82.32000000000001,123.69599999999998,58.56,1722.5880000000002,165.35999999999999,382.97999999999996,11.892,1172.76,846.5999999999999,487.236,420.132,2834.4000000000005,52928.388,5311.644,3405.6000000000004,12.36,96.468
Red Rice,"Murunga Curry, Capsicum Curry, Ulundu Wade","Red Rice with Murunga Curry, Capsicum Curry, Ulundu Wade","Red rice, Drumstick,  Coconut milk,  Spices, Capsicum,  Chillies, Urad,  flour,  Oil","120.0, 150.0, 125.0, 30.0, 100.0, 20.0, 30.0, 40.0, 20.0","SLA009, SLD041, SLI006, SLK006, SLF045,  SLI005, SLK002, SLI020,  SLA08,  SLJ002",1304.4,69.33599999999998,26.712,188.892,108.6,87.744,11.052,503.616,4.788,1166.7,893.8799999999999,612.0480000000001,438.66,3028.8000000000006,2094.708,13679.28,4096.668,6.5520000000000005,100.55999999999999
Red Rice,"Green Gram Curry, Spinach Curry, Papaya Curry","Red Rice with Green Gram Curry, Spinach Curry, Papaya Curry","Red rice, Green gram,  Coconut milk,  Spices, Spinach, Papaya","120.0, 150.0, 180.0, 100.0, 60.0, 50.0","SLA009, SLC006, SLI005, SLK006, SLI022,  SLI005, SLE038, SLI006, SLK004",2192.3999999999996,35.556,219.696,127.02,82.75200000000001,233.39999999999998,1.56,45.672000000000004,7.596,935.4000000000001,847.344,584.424,165.84000000000003,3558.0,53605.02,17933.904,4577.22,15.672,96.92399999999999
Red Rice,"Okra Curry, Murukku, Devilled Beef","Red Rice with Okra Curry, Murukku, Devilled Beef","Red rice, Okra,  Coconut milk,  Chillies, flour, Beef,  Oil,  chillies","120.0, 150.0, 75.0, 70.0, 100.0, 80.0, 30.0, 5.0","SLA009, SLD053,  SLI005, SLK002, SLA08,  SLK002, SLH016, SLJ002",1789.2,43.536,132.624,103.752,13.632000000000001,63.263999999999996,13.799999999999999,66.18,1.488,146.448,638.184,182.856,77.78399999999999,1402.8000000000002,4670.376,4681.764,2045.124,2.064,93.948
Red Rice,"Papaya Curry, Murukku, Sprats Fry","Red Rice with Papaya Curry, Murukku, Sprats Fry","Red rice, Papaya,  Coconut milk,  Spices, flour,  Chillies, Dried fish,  Oil","120.0, 150.0, 75.0, 30.0, 100.0, 50.0, 40.0, 20.0","SLA009, SLE038, SLI006, SLK004, SLA08,  SLK002, SLF019, SLJ002, SLK002",2786.4000000000005,32.855999999999995,247.104,105.744,12.72,265.428,5.148,34.092,0.492,59.268,508.74,122.88,93.21600000000001,1213.2,2501.9159999999997,1611.2279999999998,2262.744,6.264,92.892
Red Rice,"Dhal Curry, Fish Curry, Chickpea Salad","Red Rice with Dhal Curry, Fish Curry, Chickpea Salad","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Fish, curry leaves, Chickpeas,  Carrot,  Cabbage","120.0, 240.0, 70.0, 21.0, 15.0, 100.0, 4.0, 60.0, 30.0, 30.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLF013, SLK009, SLI013, SLB002, SLD021",2212.8,117.924,111.49200000000002,285.01199999999994,147.24,3222.132,176.48399999999998,544.788,15.036,2024.7720000000004,2032.944,1224.0479999999998,291.07200000000006,8332.8,56206.583999999995,18647.292,8521.212,25.560000000000002,207.17999999999998
Red Rice,"Parippu, Coriander Sambol, Tender Jackfruit Fry","Red Rice with Parippu, Coriander Sambol, Tender Jackfruit Fry","Red rice, Dhal,  Coconut milk, Termeric powder, Coriander,  Coconut,  pepper, Jackfruit,  Oil","120.0, 30.0, 30.0, 15.0, 120.0, 60.0, 10.0, 90.0, 20.0","SLA009, SLC009, SLI005, SLK019, SLK006, SLK018, SLD049, SLJ002",3145.2,83.004,229.716,287.19599999999997,166.332,228.828,61.331999999999994,315.93600000000004,13.391999999999998,1688.784,1745.076,1155.396,146.05200000000002,9093.600000000002,56554.824,19094.879999999997,8711.124,17.543999999999997,243.096
Red Rice,"Okra Curry, Garlic curry, Sinhala Achcharu","Red Rice with Okra Curry, Garlic curry, Sinhala Achcharu","Red rice, Okra,  Coconut milk,  Chillies, Garlic,  chillies,  curry leaves , Carrot,  onion,  green chillies,  Vinegar","120.0, 150.0, 115.0, 30.0, 100.0, 20.0, 10.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLD053,  SLI005, SLK002, SLK011, SLI005, SLK009, SLB002, SLD060, SLI017",1132.8000000000002,44.496,81.78000000000002,154.29600000000002,72.564,3215.4840000000004,172.15200000000002,728.832,12.059999999999999,1090.5,897.2399999999999,598.7760000000001,154.38,3644.4000000000005,53085.804,5242.643999999999,3741.504000000001,20.856,119.088
Red Rice,"Sesame Seed Sambol, Mustard Greens Curry, Kochchi Sambol","Red Rice with Sesame Seed Sambol, Mustard Greens Curry, Kochchi Sambol","Red rice, Sesame seed,  Chili,  Onion, Mustard greens,  Coconut milk,  Chillies, Green chili,  Coconut","120.0, 150.0, 75.0, 30.0, 100.0, 50.0, 20.0, 10.0, 30.0","SLA009, SLI023, SLK002,  SLD060, SLI025,  SLI005,  SLK002, SLI005",1512.0000000000002,46.93199999999999,139.764,143.388,27.672,45.791999999999994,5.148,34.368,6.732,70.77600000000001,546.996,178.836,25.872000000000003,1430.4,52455.6,5134.968,2474.4,9.132,92.892
Red Rice,"Devilled Fish, Cuttlefish Curry, Soya Meat Curry","Red Rice with Devilled Fish, Cuttlefish Curry, Soya Meat Curry","Red rice, Fish,  Chili,  Curry leaves, Onion, Cuttlefish,  Coconut milk,  Spices, Soya meat,  Chillies","120.0, 150.0, 15.0, 15.0, 60.0, 100.0, 75.0, 20.0, 50.0, 10.0","SLA009, SLF006, SLK002, SLK009, SLD060, SLK007, SLI005, SLK006, SLK008, SLK004",2677.2,65.388,242.34,158.772,154.92000000000002,2459.016,180.63600000000002,1226.8079999999998,14.52,3054.228,1528.056,1507.14,321.81600000000003,7122.0,55117.308000000005,28103.412,11383.271999999999,14.796,122.46
Red Rice,"Jaffna Crab Curry, Carrot Sambol, Mango Chutney","Red Rice with Jaffna Crab Curry, Carrot Sambol, Mango Chutney","Red rice, Crab,  Coconut milk,  Chillies, Carrot,  Coconut,  pepper, Mango,  Vinegar,  sugar","120.0, 150.0, 75.0, 30.0, 100.0, 20.0, 10.0, 40.0, 10.0, 10.0","SLA009, SLF045,  SLI005, SLK002, SLB002,  SLK018, SLE030, SLI017, SLI011",1113.6000000000001,26.808000000000003,5.340000000000001,234.66,16.727999999999998,1751.388,8.532,54.336,3.468,320.568,544.6320000000001,170.51999999999998,435.18000000000006,1422.0,1241.8319999999999,1024.9560000000001,1912.8000000000002,134.688,94.356
Red Rice,"Snake Gourd Curry, Fish Cutlets, Cauliflower Pickle","Red Rice with Snake Gourd Curry, Fish Cutlets, Cauliflower Pickle","Red rice, Snake gourd,  Coconut milk,  Spices, Fish,  Potatoes,  Chillies, Cauliflower,  Oil,  Garlic","120.0, 150.0, 75.0, 30.0, 60.0, 100.0, 20.0, 100.0, 50.0, 20.0","SLA009, SLD077, SLI005, SLK006, SLF034,  SLB006,  SLK002, SLD031, SLJ002, SLK011",2445.6,64.71600000000001,224.124,146.34,92.80799999999999,51.839999999999996,6.072,79.71600000000001,9.78,1044.372,1303.7160000000001,687.9600000000002,226.11599999999999,3980.4,55841.892,18972.072,5575.092000000001,17.855999999999998,117.252
Red Rice,"Fish Curry, Snake Gourd Curry, Dhal Vade","Red Rice with Fish Curry, Snake Gourd Curry, Dhal Vade","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Snake gourd, Lentils,  chillie,  Oil","120.0, 150.0, 110.0, 29.0, 6.0, 100.0, 50.0, 15.0, 30.0","SLA009, SLF013, SLI005, SLK006, SLK009, SLD077, SLC009, SLK002, SLJ002",2762.3999999999996,99.18,223.08,191.448,121.26000000000002,1774.0439999999999,160.86,414.684,11.1,1846.2720000000002,1706.76,980.9280000000001,182.96400000000003,5368.8,54350.95199999999,18235.224000000002,6416.1359999999995,15.719999999999999,156.37199999999999
Red Rice,"Dhal Curry, Malu Mirisata, Fish Cutlets","Red Rice with Dhal Curry, Malu Mirisata, Fish Cutlets","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Fish,  Chili,  curry leaves,  Potatoes,  Chillies","120.0, 240.0, 30.0, 15.0, 15.0, 130.0, 20.0, 6.0, 50.0, 10.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLF013, SLK002, SLK009, SLF034,  SLB006,  SLK002",2131.2000000000003,128.52,112.88400000000001,249.552,144.648,1796.1360000000002,179.748,418.644,16.764,1997.7960000000003,2277.924,1277.556,311.11199999999997,8560.8,58266.072,19634.663999999997,9292.8,16.619999999999997,206.82
Red Rice,"Devilled Fish, Ala Badun, Octopus Curry","Red Rice with Devilled Fish, Ala Badun, Octopus Curry","Red rice, Fish,  Chili,  Curry leaves, Onion, Potato,  Oil, onion, chilli, Octopus,  Coconut milk,  Chillies","120.0, 150.0, 15.0, 15.0, 60.0, 80.0, 20.0, 60.0, 10.0, 50.0, 25.0, 10.0","SLA009, SLF006, SLK002, SLK009, SLD060, SLB006, SLJ002, SLK006, SLF042,  SLI005",2156.4,56.256,147.312,137.688,95.58000000000001,1774.392,163.716,718.788,6.792,1795.344,1004.46,921.9840000000002,371.7,4376.400000000001,2915.196,13717.176000000001,5305.272000000001,6.036,117.732
Red Rice,"Drumstick Curry, Fish Patties, Dhal Vade","Red Rice with Drumstick Curry, Fish Patties, Dhal Vade","Red rice, Drumstick,  Coconut milk,  Spices, Fish,  Flour,  Oil, Lentils,  chillie","120.0, 150.0, 60.0, 15.0, 80.0, 60.0, 90.0, 50.0, 15.0","SLA009, SLD041, SLI005, SLK006, SLF036,  SLF034,  SLJ002, SLC009, SLK002, SLJ002",2714.3999999999996,90.528,222.348,191.328,105.156,104.232,11.904,511.752,8.688,1023.5640000000001,1571.8799999999999,763.4280000000002,132.48,4814.400000000001,54348.744,18340.079999999994,5874.192,16.68,153.28799999999998
Red Rice,"Bitter Gourd Salad, Papaya Curry, Seeni Sambol","Red Rice with Bitter Gourd Salad, Papaya Curry, Seeni Sambol","Red rice, Bitter gourd,  Coconut,  Onion, Papaya,  Coconut milk,  Spices, Onion,  Sugar,  chillii","120.0, 150.0, 75.0, 30.0, 100.0, 50.0, 20.0, 50.0, 5.0, 5.0","SLA009, SLD013, SLI005, SLI006, SLE038, SLK004, SLD060, SLI011, SLK002",2422.8,26.532000000000004,200.064,243.54000000000002,42.468,317.08799999999997,12.588,361.968,8.88,163.38000000000002,655.4159999999999,322.428,70.272,2469.6000000000004,52909.032,5188.4400000000005,2688.096,134.60399999999998,95.21999999999998
Red Rice,"Brinjal Moju, Egg Curry, Seeni Sambol","Red Rice with Brinjal Moju, Egg Curry, Seeni Sambol","Red rice, Eggplant,  Vinegar,  Spices, Egg,  Coconut milk,  Chillies, Onion,  Sugar,  chillii","120.0, 90.0, 120.0, 90.0, 100.0, 50.0, 20.0, 50.0, 5.0, 5.0","SLA009, SLD019,  SLI017,  SLK006, SLH001,  SLI005, SLK002, SLD060, SLI011",1221.6,33.072,19.740000000000002,228.864,19.944000000000003,322.992,16.596,447.88800000000003,5.112,155.136,616.14,207.12,218.4,1544.4,5579.964,6841.284000000001,3621.348,123.372,95.55599999999998
Red Rice,"Tomato Curry, Cauliflower Pickle, Kappa Masala","Red Rice with Tomato Curry, Cauliflower Pickle, Kappa Masala","Red rice, Tomato,  Coconut milk,  Chillies, Cauliflower,  Oil,  Garlic, Cassava,  Coconut","120.0, 150.0, 75.0, 30.0, 200.0, 100.0, 40.0, 60.0, 25.0","SLA009, SLD082, SLI005, SLK004, SLD031, SLJ002, SLK011, SLI014",3294.0,32.772,319.764,181.596,37.788,22.968,3.8520000000000003,177.93600000000004,7.008,120.084,719.0519999999999,227.50799999999998,103.5,2366.3999999999996,52770.0,5203.764,2427.2039999999997,15.431999999999999,110.63999999999999
Red Rice,"Devilled Chicken, Seer Fish Curry, Sprats Fry","Red Rice with Devilled Chicken, Seer Fish Curry, Sprats Fry","Red rice, Chicken,  Chili,  Curry leaves, Onion, Seer fish,  Coconut milk,  Chillies, Dried fish,  Oil","120.0, 150.0, 15.0, 30.0, 60.0, 100.0, 50.0, 30.0, 40.0, 20.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLF025,  SLI005, SLF019, SLJ002",2151.6000000000004,97.89599999999999,145.776,107.064,37.164,1833.564,162.276,717.252,5.964,927.288,1183.2959999999998,491.232,208.18800000000005,3082.8,6348.107999999999,4106.496,5067.6720000000005,2.736,97.74
Red Rice,"Garlic curry, Pumpkin curry, Jackfruit Mallum","Red Rice with Garlic curry, Pumpkin curry, Jackfruit Mallum","Red rice, Garlic,  Coconut milk,  chillies,  curry leaves , Pumpkin, curry leaves, Jackfruit,  Coconut","120.0, 150.0, 100.0, 50.0, 15.0, 120.0, 10.0, 60.0, 30.0","SLA009, SLK011, SLI005, SLK002, SLK009, SLD071, SLD049",1075.2,42.19199999999999,81.46800000000002,150.78000000000003,67.116,1749.084,165.504,544.968,12.0,971.64,814.884,471.73199999999997,73.56,3307.2,52944.792,5328.66,3445.704,20.616,118.46400000000001
Red Rice,"Green Banana Curry, Cucumber Sambol, Cauliflower Pickle","Red Rice with Green Banana Curry, Cucumber Sambol, Cauliflower Pickle","Red rice, Green banana,  Coconut milk,  Chillies, Cucumber,  Coconut,  pepper, Cauliflower,  Oil,  Garlic","120.0, 150.0, 75.0, 30.0, 120.0, 60.0, 10.0, 100.0, 50.0, 20.0","SLA009, SLD065,  SLI005, SLK002, SLD038, SLI005,  SLK018, SLD031, SLJ002, SLK011",2160.0,37.056,200.988,159.96,46.248000000000005,46.727999999999994,10.668000000000001,81.12,6.864,148.03199999999998,790.068,278.868,103.056,2876.4,53147.568,5269.908,3063.348,16.727999999999998,128.99999999999997
Red Rice,"Bitter Gourd Curry, Green Banana Curry, Ginger Chicken","Red Rice with Bitter Gourd Curry, Green Banana Curry, Ginger Chicken","Red rice, Bitter gourd,  Coconut milk,  Spices, Green banana,  Chillies, Chicken,  Ginger","120.0, 150.0, 125.0, 30.0, 100.0, 30.0, 50.0, 25.0","SLA009, SLD013, SLI005, SLK006, SLD065,  SLI005, SLK002, SLH006, SLK012",1492.8000000000002,69.92399999999999,112.94399999999999,154.692,98.904,166.44,14.172,168.58800000000002,8.64,1018.932,1242.276,784.2,148.74,4682.4,55255.2,19280.879999999994,6125.928,14.567999999999998,120.80399999999999
Red Rice,"Pumpkin Leaves Curry, Coconut Sambol, Fish Curry","Red Rice with Pumpkin Leaves Curry, Coconut Sambol, Fish Curry","Red rice, Pumpkin leaves,  Coconut milk,  Chillies, Coconut,  Chili,  Onion, Fish,  Spices, curry leaves","120.0, 150.0, 95.0, 30.0, 100.0, 30.0, 40.0, 50.0, 3.0, 2.0","SLA009, SLI026,  SLI005, SLK002, SLI005,  SLK002, SLD060, SLF013, SLK006, SLK009",1341.6,76.596,102.64800000000001,133.11599999999999,112.28400000000002,1766.6040000000003,163.06799999999998,719.076,12.911999999999999,1806.468,1340.496,964.8720000000001,185.56799999999998,4720.8,54178.81199999999,18064.440000000002,6040.548,13.344,104.076
Red Rice,"Fish Patties, Dry Fish Curry, Indian Fish Curry","Red Rice with Fish Patties, Dry Fish Curry, Indian Fish Curry","Red rice, Fish,  Flour,  Oil, Dry fish,  Coconut milk,  Chillies,  chillies","120.0, 180.0, 90.0, 90.0, 100.0, 80.0, 20.0, 10.0","SLA009, SLF036,  SLF034,  SLJ002, SLF020,  SLI005,  SLK002, SLF034, SLI005, SLK002",1152.0,92.24400000000001,87.552,110.148,27.672,106.79999999999998,6.228,39.06,11.100000000000001,652.572,1167.864,298.524,259.956,2481.6000000000004,56624.4,6978.168000000001,3760.8,9.132,92.892
Red Rice,"Lotus Root Curry, Gotu Kola Sambol, Devilled Beef","Red Rice with Lotus Root Curry, Gotu Kola Sambol, Devilled Beef","Red rice, Lotus root,  Coconut milk,  Chillies, Gotu Kola,  Coconut,  Onion, Beef,  Oil,  chillies","120.0, 150.0, 75.0, 30.0, 20.0, 30.0, 30.0, 80.0, 30.0, 5.0","SLA009, SLB005,  SLI005, SLK002, SLD048, SLI005, SLD060, SLH016, SLJ002",2209.2,55.32000000000001,210.216,134.11200000000002,46.524,319.57199999999995,10.296,681.4680000000001,11.1,279.612,965.844,384.62399999999997,190.344,3495.6000000000004,56815.308000000005,9197.316,3944.472,10.776,111.44399999999999
Red Rice,"Bitter Gourd Salad, Murukku, Kappa Masala","Red Rice with Bitter Gourd Salad, Murukku, Kappa Masala","Red rice, Bitter gourd,  Coconut,  Onion, flour,  Chillies, Cassava","120.0, 150.0, 100.0, 30.0, 100.0, 40.0, 60.0","SLA009, SLD013, SLI005, SLI006, SLA08,  SLK002, SLI014",960.0,22.560000000000002,79.008,152.57999999999998,29.388,81.696,2.616,13.511999999999999,6.720000000000001,95.90400000000001,557.304,202.716,54.72,1688.4,52464.0,5100.192,1991.928,7.9799999999999995,91.59599999999999
Red Rice,"Bitter Gourd Salad, Okra Curry, Sinhala Achcharu","Red Rice with Bitter Gourd Salad, Okra Curry, Sinhala Achcharu","Red rice, Bitter gourd,  Coconut,  Onion, Okra,  Coconut milk,  Chillies, Carrot,  onion,  green chillies,  Vinegar","120.0, 150.0, 75.0, 30.0, 100.0, 50.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLD013, SLI005, SLI006, SLD053,  SLI005, SLK002, SLB002, SLD060, SLI017",939.6,29.520000000000003,80.64,127.59599999999999,48.648,1614.78,22.655999999999995,409.608,9.756,287.148,747.216,392.0640000000001,133.62,2857.2000000000003,52907.592,5181.408,3069.2760000000003,14.280000000000001,97.73999999999998
Red Rice,"Devilled Chicken, Bean Curry, Green Gram Curry","Red Rice with Devilled Chicken, Bean Curry, Green Gram Curry","Red rice, Chicken,  Chili,  Curry leaves, Onion, Beans,  Coconut milk,  Spices, Green gram","120.0, 150.0, 15.0, 30.0, 60.0, 60.0, 105.0, 70.0, 50.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLD006, SLI005, SLK006, SLC006",1468.8000000000002,76.536,113.76,137.832,117.42000000000002,1757.0160000000003,163.476,832.944,12.684,1858.716,1306.3559999999998,1007.6640000000001,149.12400000000002,4840.8,55243.212,19234.98,6765.348,14.616,108.324
Red Rice,"Dhal Curry, Ginger Chicken, Sinhala Achcharu","Red Rice with Dhal Curry, Ginger Chicken, Sinhala Achcharu","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Chicken,  Ginger,  Chillies, Carrot,  onion,  green chillies,  Vinegar","120.0, 240.0, 30.0, 15.0, 15.0, 100.0, 50.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLH006, SLK012, SLK002, SLB002, SLD060, SLI017",2192.4,104.84400000000001,119.82000000000001,267.34799999999996,139.848,1600.5,39.3,511.908,14.916,1239.4320000000002,1974.7200000000003,1183.704,243.84,8595.6,57156.984,19825.307999999997,9095.747999999998,21.9,210.672
Red Rice,"Green Pea Curry, Octopus Curry, Beetroot curry","Red Rice with Green Pea Curry, Octopus Curry, Beetroot curry","Red rice, Green pea,  Coconut milk,  Chillies, Octopus, Beetroot,  chillies, curry leaves","120.0, 150.0, 155.0, 50.0, 100.0, 70.0, 10.0, 10.0","SLA009, SLC007,  SLI005, SLK002, SLF042, SLB001, SLI005, SLK009",1341.6,77.03999999999999,83.17200000000001,175.65600000000003,74.48400000000001,1771.4160000000002,161.628,374.76000000000005,10.344,1056.396,1236.936,677.796,424.55999999999995,4080.0,53494.871999999996,5322.504,4420.956,15.828,152.37599999999998
Red Rice,"Bathala Curry, Cucumber Sambol, Kochchi Sambol","Red Rice with Bathala Curry, Cucumber Sambol, Kochchi Sambol","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Cucumber,  Coconut,  pepper, Green chili","120.0, 150.0, 60.0, 15.0, 9.0, 120.0, 90.0, 10.0, 10.0","SLA009, SLB010, SLI005, SLK006, SLK009, SLD038,  SLK018, SLK002",1322.3999999999999,45.636,101.86800000000001,158.60399999999998,113.38799999999999,1743.708,160.55999999999997,409.00800000000004,10.2,1816.8120000000001,1058.856,885.9600000000002,132.48,4562.400000000001,54091.259999999995,18013.068,5990.8679999999995,17.784,127.30799999999999
Red Rice,"Beetroot Curry, Ash Plantain Curry, Sinhala Achcharu","Red Rice with Beetroot Curry, Ash Plantain Curry, Sinhala Achcharu","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Ash plantain,  Chillies, Carrot,  onion,  green chillies,  Vinegar","120.0, 90.0, 110.0, 15.0, 6.0, 100.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLD005, SLK004, SLB002, SLD060, SLK002, SLI017",2402.4,49.872,222.39600000000002,146.17200000000003,125.952,3230.616,164.66400000000002,775.6320000000001,12.671999999999999,1878.48,1140.684,1013.0160000000002,258.156,5314.8,54277.19999999999,18067.584000000003,6316.811999999999,22.692,108.732
Red Rice,"Chicken Curry, Murukku, Coconut Sambol","Red Rice with Chicken Curry, Murukku, Coconut Sambol","Red rice, Chicken,  Coconut milk,  Spices, flour,  Chillies, Coconut,  Chili,  Onion","120.0, 120.0, 30.0, 15.0, 100.0, 40.0, 50.0, 15.0, 20.0","SLA009, SLH006, SLI005, SLK006, SLA08,  SLK002, SLD060",1297.2000000000003,61.752,110.424,120.408,85.272,36.456,6.383999999999999,406.452,9.984000000000002,975.6,1082.172,687.9000000000001,120.60000000000001,3468.0000000000005,54475.212,19082.976000000002,5076.947999999999,11.4,98.24399999999999
